regime,seed,query_id,method,nDCG@10,served
random,3,LiTs-024,OAKG,0.009088684028421674,True
random,3,LiTs-024,OAKG-Union,0.009088684028421674,True
random,3,LiTs-041,OAKG,1.0,True
random,3,LiTs-041,OAKG-Union,1.0,True
random,3,LiTs-044,OAKG,0.6489315753318466,True
random,3,LiTs-044,OAKG-Union,0.6489315753318466,True
random,3,LiTs-045,OAKG,0.2329726085570736,True
random,3,LiTs-045,OAKG-Union,0.2329726085570736,True
random,3,LiTs-046,OAKG,0.0,True
random,3,LiTs-046,OAKG-Union,0.0,True
random,3,LiTs-047,OAKG,1.0,True
random,3,LiTs-047,OAKG-Union,1.0,True
random,3,LiTs-059,OAKG,1.0,True
random,3,LiTs-059,OAKG-Union,1.0,True
random,3,LiTs-066,OAKG,1.0,True
random,3,LiTs-066,OAKG-Union,1.0,True
random,3,LiTs-067,OAKG,0.013541194909935826,True
random,3,LiTs-067,OAKG-Union,0.013541194909935826,True
random,3,LiTs-076,OAKG,0.5933607200949346,True
random,3,LiTs-076,OAKG-Union,0.5933607200949346,True
random,3,LiTs-082,OAKG,0.13886244387355454,True
random,3,LiTs-082,OAKG-Union,0.2200917662980802,True
random,3,LiTs-083,OAKG,0.14285714285714285,True
random,3,LiTs-083,OAKG-Union,0.14285714285714285,True
random,3,LiTs-086,OAKG,0.16421958630632807,True
random,3,LiTs-086,OAKG-Union,0.314880130667631,True
random,3,LiTs-087,OAKG,0.06625422345438904,True
random,3,LiTs-087,OAKG-Union,0.22476126319537013,True
random,3,LiTs-089,OAKG,0.0,True
random,3,LiTs-089,OAKG-Union,0.0,True
random,3,LiTs-102,OAKG,0.46934254825794314,True
random,3,LiTs-102,OAKG-Union,0.5473983622993501,True
random,3,LiTs-104,OAKG,1.0,True
random,3,LiTs-104,OAKG-Union,1.0,True
random,3,LiTs-105,OAKG,1.0,True
random,3,LiTs-105,OAKG-Union,0.857980942822373,True
random,3,LiTs-111,OAKG,0.2521751073628412,True
random,3,LiTs-111,OAKG-Union,0.35459765152630157,True
random,3,LiTs-128,OAKG,0.2415114629958137,True
random,3,LiTs-128,OAKG-Union,0.5803013296579812,True
random,3,LiTs-130,OAKG,0.30887207873939243,True
random,3,LiTs-130,OAKG-Union,1.0,True
random,3,FLARE22_Tr_0006,OAKG,0.2090588564335493,True
random,3,FLARE22_Tr_0006,OAKG-Union,0.2090588564335493,True
random,3,FLARE22_Tr_0010,OAKG,0.17366667134799182,True
random,3,FLARE22_Tr_0010,OAKG-Union,0.646138683827429,True
random,3,FLARE22_Tr_0011,OAKG,0.0,True
random,3,FLARE22_Tr_0011,OAKG-Union,0.0,True
random,3,FLARE22_Tr_0014,OAKG,0.2682491024469036,True
random,3,FLARE22_Tr_0014,OAKG-Union,0.2682491024469036,True
random,3,FLARE22_Tr_0018,OAKG,0.41209602876309137,True
random,3,FLARE22_Tr_0018,OAKG-Union,0.5651506488264089,True
random,3,FLARE22_Tr_0021,OAKG,0.23909919631747004,True
random,3,FLARE22_Tr_0021,OAKG-Union,0.23909919631747004,True
random,3,FLARE22_Tr_0025,OAKG,0.24355227021012352,True
random,3,FLARE22_Tr_0025,OAKG-Union,0.24355227021012352,True
random,3,FLARE22_Tr_0028,OAKG,0.5092735524444503,True
random,3,FLARE22_Tr_0028,OAKG-Union,0.5092735524444503,True
random,3,FLARE22_Tr_0031,OAKG,0.38730167481210276,True
random,3,FLARE22_Tr_0031,OAKG-Union,0.38730167481210276,True
random,3,FLARE22_Tr_0036,OAKG,0.4190904992473897,True
random,3,FLARE22_Tr_0036,OAKG-Union,0.4190904992473897,True
random,3,FLARE22_Tr_0038,OAKG,0.5919268187287084,True
random,3,FLARE22_Tr_0038,OAKG-Union,0.7720617383222417,True
random,3,FLARE22_Tr_0043,OAKG,0.0,True
random,3,FLARE22_Tr_0043,OAKG-Union,0.0,True
random,3,FLARE22_Tr_0045,OAKG,0.619345147588638,True
random,3,FLARE22_Tr_0045,OAKG-Union,0.619345147588638,True
random,3,FLARE22_Tr_0050,OAKG,0.40853248950665205,True
random,3,FLARE22_Tr_0050,OAKG-Union,0.4968721903913844,True
random,3,FLARETs_0003,OAKG,0.0,True
random,3,FLARETs_0003,OAKG-Union,0.0,True
random,3,FLARETs_0006,OAKG,0.4786071213299869,True
random,3,FLARETs_0006,OAKG-Union,0.4786071213299869,True
random,3,FLARETs_0021,OAKG,0.32102353039970194,True
random,3,FLARETs_0021,OAKG-Union,0.32102353039970194,True
random,3,FLARETs_0023,OAKG,0.3930891617548409,True
random,3,FLARETs_0023,OAKG-Union,0.26321415010150007,True
random,3,FLARETs_0024,OAKG,0.4554950789124097,True
random,3,FLARETs_0024,OAKG-Union,0.4554950789124097,True
random,3,FLARETs_0033,OAKG,0.0,True
random,3,FLARETs_0033,OAKG-Union,0.0,True
random,3,FLARETs_0034,OAKG,0.0,True
random,3,FLARETs_0034,OAKG-Union,0.15868265183154093,True
random,3,FLARETs_0035,OAKG,0.22212782793993277,True
random,3,FLARETs_0035,OAKG-Union,0.22212782793993277,True
random,3,FLARETs_0036,OAKG,0.39991859859785234,True
random,3,FLARETs_0036,OAKG-Union,0.4536122000519218,True
random,3,FLARETs_0039,OAKG,0.35211150491489773,True
random,3,FLARETs_0039,OAKG-Union,0.35211150491489773,True
random,3,FLARETs_0044,OAKG,0.17630010660342915,True
random,3,FLARETs_0044,OAKG-Union,0.6516516157338137,True
random,3,FLARETs_0050,OAKG,0.6806364964764378,True
random,3,FLARETs_0050,OAKG-Union,0.6806364964764378,True
dataset_style,0,pancreas_001,OAKG,0.6311443278613472,True
dataset_style,0,pancreas_001,OAKG-Union,1.0,True
dataset_style,0,pancreas_012,OAKG,0.1619406761776396,True
dataset_style,0,pancreas_012,OAKG-Union,0.21306158485699,True
dataset_style,0,pancreas_042,OAKG,0.0,True
dataset_style,0,pancreas_042,OAKG-Union,0.0,True
dataset_style,0,pancreas_058,OAKG,0.0,True
dataset_style,0,pancreas_058,OAKG-Union,0.0,True
dataset_style,0,pancreas_077,OAKG,0.0,True
dataset_style,0,pancreas_077,OAKG-Union,0.0,True
dataset_style,0,pancreas_080,OAKG,0.2559504294230336,True
dataset_style,0,pancreas_080,OAKG-Union,0.5668339904824009,True
dataset_style,0,pancreas_081,OAKG,0.2887478400797578,True
dataset_style,0,pancreas_081,OAKG-Union,0.3425479501917774,True
dataset_style,0,pancreas_084,OAKG,0.6402900881481707,True
dataset_style,0,pancreas_084,OAKG-Union,1.0,True
dataset_style,0,pancreas_086,OAKG,0.7693484587096083,True
dataset_style,0,pancreas_086,OAKG-Union,0.8515543142729491,True
dataset_style,0,pancreas_089,OAKG,0.4651414662331113,True
dataset_style,0,pancreas_089,OAKG-Union,0.7221746306981013,True
dataset_style,0,pancreas_091,OAKG,0.5914640815742044,True
dataset_style,0,pancreas_091,OAKG-Union,1.0,True
dataset_style,0,pancreas_092,OAKG,0.14465249243306436,True
dataset_style,0,pancreas_092,OAKG-Union,0.21819512777735,True
dataset_style,0,pancreas_094,OAKG,1.0,True
dataset_style,0,pancreas_094,OAKG-Union,1.0,True
dataset_style,0,pancreas_104,OAKG,0.08877159913727696,True
dataset_style,0,pancreas_104,OAKG-Union,0.14285714285714285,True
dataset_style,0,pancreas_110,OAKG,0.6082965289412681,True
dataset_style,0,pancreas_110,OAKG-Union,1.0,True
dataset_style,0,pancreas_113,OAKG,0.47646780250879517,True
dataset_style,0,pancreas_113,OAKG-Union,0.9371166382005486,True
dataset_style,0,pancreas_114,OAKG,0.0,True
dataset_style,0,pancreas_114,OAKG-Union,0.0,True
dataset_style,0,pancreas_117,OAKG,0.4309322110679313,True
dataset_style,0,pancreas_117,OAKG-Union,0.4309322110679313,True
dataset_style,0,pancreas_119,OAKG,0.6328124867642183,True
dataset_style,0,pancreas_119,OAKG-Union,0.94546789582947,True
dataset_style,0,pancreas_120,OAKG,0.0,True
dataset_style,0,pancreas_120,OAKG-Union,0.0,True
dataset_style,0,pancreas_124,OAKG,0.2940945979596689,True
dataset_style,0,pancreas_124,OAKG-Union,0.9363792118010483,True
dataset_style,0,pancreas_130,OAKG,0.22628921392299603,True
dataset_style,0,pancreas_130,OAKG-Union,0.31708532520472715,True
dataset_style,0,pancreas_131,OAKG,0.25204584004013636,True
dataset_style,0,pancreas_131,OAKG-Union,0.31708532520472715,True
dataset_style,0,pancreas_159,OAKG,0.15090863280404943,True
dataset_style,0,pancreas_159,OAKG-Union,0.15090863280404943,True
dataset_style,0,pancreas_169,OAKG,0.0,True
dataset_style,0,pancreas_169,OAKG-Union,0.0,True
dataset_style,0,pancreas_186,OAKG,0.1822579707486268,True
dataset_style,0,pancreas_186,OAKG-Union,0.31708532520472715,True
dataset_style,0,pancreas_193,OAKG,0.637161318481177,True
dataset_style,0,pancreas_193,OAKG-Union,0.637161318481177,True
dataset_style,0,pancreas_199,OAKG,0.0,True
dataset_style,0,pancreas_199,OAKG-Union,0.0,True
dataset_style,0,pancreas_204,OAKG,0.0,True
dataset_style,0,pancreas_204,OAKG-Union,0.0,True
dataset_style,0,pancreas_207,OAKG,0.0,True
dataset_style,0,pancreas_207,OAKG-Union,0.0,True
dataset_style,0,pancreas_213,OAKG,0.0,True
dataset_style,0,pancreas_213,OAKG-Union,0.0,True
dataset_style,0,pancreas_214,OAKG,0.0,True
dataset_style,0,pancreas_214,OAKG-Union,0.0,True
dataset_style,0,pancreas_229,OAKG,0.0,True
dataset_style,0,pancreas_229,OAKG-Union,0.0,True
dataset_style,0,pancreas_244,OAKG,0.7799082337019199,True
dataset_style,0,pancreas_244,OAKG-Union,1.0,True
dataset_style,0,pancreas_246,OAKG,0.7630946912803437,True
dataset_style,0,pancreas_246,OAKG-Union,1.0,True
dataset_style,0,pancreas_255,OAKG,0.2863459897524692,True
dataset_style,0,pancreas_255,OAKG-Union,0.41939799988819826,True
dataset_style,0,pancreas_258,OAKG,0.8389574121760601,True
dataset_style,0,pancreas_258,OAKG-Union,1.0,True
dataset_style,0,pancreas_266,OAKG,0.35659643859662626,True
dataset_style,0,pancreas_266,OAKG-Union,0.6261043923059076,True
dataset_style,0,pancreas_269,OAKG,0.15798796805449397,True
dataset_style,0,pancreas_269,OAKG-Union,0.24789885215535917,True
dataset_style,0,pancreas_280,OAKG,0.8515543142729491,True
dataset_style,0,pancreas_280,OAKG-Union,1.0,True
dataset_style,0,pancreas_283,OAKG,1.0,True
dataset_style,0,pancreas_283,OAKG-Union,1.0,True
dataset_style,0,pancreas_289,OAKG,0.0,True
dataset_style,0,pancreas_289,OAKG-Union,0.0,True
dataset_style,0,pancreas_294,OAKG,0.4220949603708208,True
dataset_style,0,pancreas_294,OAKG-Union,0.5637884576902256,True
dataset_style,0,pancreas_297,OAKG,0.0,True
dataset_style,0,pancreas_297,OAKG-Union,0.0,True
dataset_style,0,pancreas_300,OAKG,0.0,True
dataset_style,0,pancreas_300,OAKG-Union,0.0,True
dataset_style,0,pancreas_303,OAKG,0.0,True
dataset_style,0,pancreas_303,OAKG-Union,0.0,True
dataset_style,0,pancreas_304,OAKG,0.01048056029990858,True
dataset_style,0,pancreas_304,OAKG-Union,0.01048056029990858,True
dataset_style,0,pancreas_315,OAKG,0.06444408340323714,True
dataset_style,0,pancreas_315,OAKG-Union,0.09031040361479109,True
dataset_style,0,pancreas_328,OAKG,0.0,True
dataset_style,0,pancreas_328,OAKG-Union,0.0,True
dataset_style,0,pancreas_329,OAKG,0.32227224912195473,True
dataset_style,0,pancreas_329,OAKG-Union,0.5672274908036508,True
dataset_style,0,pancreas_334,OAKG,0.0,True
dataset_style,0,pancreas_334,OAKG-Union,0.0,True
dataset_style,0,pancreas_345,OAKG,0.250531570167126,True
dataset_style,0,pancreas_345,OAKG-Union,0.3354257508767642,True
dataset_style,0,pancreas_364,OAKG,0.11814306043550477,True
dataset_style,0,pancreas_364,OAKG-Union,0.31708532520472715,True
dataset_style,0,pancreas_366,OAKG,0.0,True
dataset_style,0,pancreas_366,OAKG-Union,0.0,True
dataset_style,0,pancreas_372,OAKG,0.7104770117651426,True
dataset_style,0,pancreas_372,OAKG-Union,1.0,True
dataset_style,0,pancreas_377,OAKG,0.508120027013427,True
dataset_style,0,pancreas_377,OAKG-Union,0.685035554235118,True
dataset_style,0,pancreas_386,OAKG,0.0,True
dataset_style,0,pancreas_386,OAKG-Union,0.0,True
dataset_style,0,pancreas_387,OAKG,0.030716875613565967,True
dataset_style,0,pancreas_387,OAKG-Union,0.14285714285714285,True
dataset_style,0,pancreas_391,OAKG,0.0,True
dataset_style,0,pancreas_391,OAKG-Union,1.0,True
dataset_style,0,pancreas_409,OAKG,0.0,True
dataset_style,0,pancreas_409,OAKG-Union,0.0,True
dataset_style,0,LiTs-014,OAKG,0.0,False
dataset_style,0,LiTs-014,OAKG-Union,0.0,True
dataset_style,0,LiTs-015,OAKG,0.0,False
dataset_style,0,LiTs-015,OAKG-Union,0.0,True
dataset_style,0,LiTs-021,OAKG,0.0,False
dataset_style,0,LiTs-021,OAKG-Union,0.0,True
dataset_style,0,LiTs-022,OAKG,0.0,False
dataset_style,0,LiTs-022,OAKG-Union,0.0,True
dataset_style,0,LiTs-024,OAKG,0.0,False
dataset_style,0,LiTs-024,OAKG-Union,0.0,True
dataset_style,0,LiTs-041,OAKG,0.0,False
dataset_style,0,LiTs-041,OAKG-Union,0.0,True
dataset_style,0,LiTs-044,OAKG,0.0,False
dataset_style,0,LiTs-044,OAKG-Union,0.0,True
dataset_style,0,LiTs-045,OAKG,0.0,False
dataset_style,0,LiTs-045,OAKG-Union,0.0,True
dataset_style,0,LiTs-046,OAKG,0.0,False
dataset_style,0,LiTs-046,OAKG-Union,0.0,True
dataset_style,0,LiTs-047,OAKG,0.0,False
dataset_style,0,LiTs-047,OAKG-Union,0.0,True
dataset_style,0,LiTs-059,OAKG,0.0,False
dataset_style,0,LiTs-059,OAKG-Union,0.0,True
dataset_style,0,LiTs-066,OAKG,0.0,False
dataset_style,0,LiTs-066,OAKG-Union,0.0,True
dataset_style,0,LiTs-067,OAKG,0.0,False
dataset_style,0,LiTs-067,OAKG-Union,0.0,True
dataset_style,0,LiTs-076,OAKG,0.0,False
dataset_style,0,LiTs-076,OAKG-Union,0.0,True
dataset_style,0,LiTs-082,OAKG,0.0,False
dataset_style,0,LiTs-082,OAKG-Union,0.0,True
dataset_style,0,LiTs-083,OAKG,0.0,False
dataset_style,0,LiTs-083,OAKG-Union,0.0,True
dataset_style,0,LiTs-086,OAKG,0.0,False
dataset_style,0,LiTs-086,OAKG-Union,0.0,True
dataset_style,0,LiTs-087,OAKG,0.0,False
dataset_style,0,LiTs-087,OAKG-Union,1.0,True
dataset_style,0,LiTs-089,OAKG,0.0,False
dataset_style,0,LiTs-089,OAKG-Union,0.0,True
dataset_style,0,LiTs-102,OAKG,0.0,False
dataset_style,0,LiTs-102,OAKG-Union,0.0,True
dataset_style,0,LiTs-104,OAKG,0.0,False
dataset_style,0,LiTs-104,OAKG-Union,0.0,True
dataset_style,0,LiTs-105,OAKG,0.0,False
dataset_style,0,LiTs-105,OAKG-Union,0.0,True
dataset_style,0,LiTs-111,OAKG,0.0,False
dataset_style,0,LiTs-111,OAKG-Union,0.0,True
dataset_style,0,LiTs-128,OAKG,0.0,False
dataset_style,0,LiTs-128,OAKG-Union,0.0,True
dataset_style,0,LiTs-130,OAKG,0.0,False
dataset_style,0,LiTs-130,OAKG-Union,0.0,True
dataset_style,0,FLARE22_Tr_0006,OAKG,0.02892617601035804,True
dataset_style,0,FLARE22_Tr_0006,OAKG-Union,0.1221009926258493,True
dataset_style,0,FLARE22_Tr_0010,OAKG,0.16104258782393982,True
dataset_style,0,FLARE22_Tr_0010,OAKG-Union,0.454844221257918,True
dataset_style,0,FLARE22_Tr_0011,OAKG,0.0,True
dataset_style,0,FLARE22_Tr_0011,OAKG-Union,0.0,True
dataset_style,0,FLARE22_Tr_0014,OAKG,0.314880130667631,True
dataset_style,0,FLARE22_Tr_0014,OAKG-Union,0.4729327934832576,True
dataset_style,0,FLARE22_Tr_0018,OAKG,0.07336392209936006,True
dataset_style,0,FLARE22_Tr_0018,OAKG-Union,0.501710064083969,True
dataset_style,0,FLARE22_Tr_0021,OAKG,0.013541194909935826,True
dataset_style,0,FLARE22_Tr_0021,OAKG-Union,0.04999525399306014,True
dataset_style,0,FLARE22_Tr_0025,OAKG,0.22400556151517556,True
dataset_style,0,FLARE22_Tr_0025,OAKG-Union,0.8200685179888282,True
dataset_style,0,FLARE22_Tr_0028,OAKG,0.023459940900904006,True
dataset_style,0,FLARE22_Tr_0028,OAKG-Union,0.10446607778187211,True
dataset_style,0,FLARE22_Tr_0031,OAKG,0.0,True
dataset_style,0,FLARE22_Tr_0031,OAKG-Union,0.07745397616562838,True
dataset_style,0,FLARE22_Tr_0036,OAKG,0.009918745990968182,True
dataset_style,0,FLARE22_Tr_0036,OAKG-Union,0.08973514894626922,True
dataset_style,0,FLARE22_Tr_0038,OAKG,0.0,True
dataset_style,0,FLARE22_Tr_0038,OAKG-Union,0.07336392209936006,True
dataset_style,0,FLARE22_Tr_0043,OAKG,0.085143117641621,True
dataset_style,0,FLARE22_Tr_0043,OAKG-Union,0.38568649858417914,True
dataset_style,0,FLARE22_Tr_0045,OAKG,0.022082048511199753,True
dataset_style,0,FLARE22_Tr_0045,OAKG-Union,0.14285714285714285,True
dataset_style,0,FLARE22_Tr_0050,OAKG,0.0,True
dataset_style,0,FLARE22_Tr_0050,OAKG-Union,0.0,True
dataset_style,0,FLARETs_0003,OAKG,0.13886244387355454,True
dataset_style,0,FLARETs_0003,OAKG-Union,0.2975457424637085,True
dataset_style,0,FLARETs_0006,OAKG,0.09478836436955079,True
dataset_style,0,FLARETs_0006,OAKG-Union,0.17142505268466288,True
dataset_style,0,FLARETs_0021,OAKG,0.07336392209936006,True
dataset_style,0,FLARETs_0021,OAKG-Union,0.4678288534683457,True
dataset_style,0,FLARETs_0023,OAKG,0.2786364164872878,True
dataset_style,0,FLARETs_0023,OAKG-Union,0.6823124126787855,True
dataset_style,0,FLARETs_0024,OAKG,0.09279427716824817,True
dataset_style,0,FLARETs_0024,OAKG-Union,0.5749094967400459,True
dataset_style,0,FLARETs_0033,OAKG,0.0,True
dataset_style,0,FLARETs_0033,OAKG-Union,0.07336392209936006,True
dataset_style,0,FLARETs_0034,OAKG,0.07745397616562838,True
dataset_style,0,FLARETs_0034,OAKG-Union,0.12988337513097648,True
dataset_style,0,FLARETs_0035,OAKG,0.0,True
dataset_style,0,FLARETs_0035,OAKG-Union,0.3469511918686965,True
dataset_style,0,FLARETs_0036,OAKG,0.06625422345438904,True
dataset_style,0,FLARETs_0036,OAKG-Union,0.610446253192092,True
dataset_style,0,FLARETs_0039,OAKG,0.0,True
dataset_style,0,FLARETs_0039,OAKG-Union,0.0,True
dataset_style,0,FLARETs_0044,OAKG,0.17630010660342915,True
dataset_style,0,FLARETs_0044,OAKG-Union,0.8630152897016883,True
dataset_style,0,FLARETs_0050,OAKG,0.10086395809148387,True
dataset_style,0,FLARETs_0050,OAKG-Union,0.4107392416184683,True
dataset_style,1,pancreas_001,OAKG,0.0,False
dataset_style,1,pancreas_001,OAKG-Union,0.0,True
dataset_style,1,pancreas_012,OAKG,0.0,False
dataset_style,1,pancreas_012,OAKG-Union,0.0,True
dataset_style,1,pancreas_042,OAKG,0.0,False
dataset_style,1,pancreas_042,OAKG-Union,0.0,True
dataset_style,1,pancreas_058,OAKG,0.0,False
dataset_style,1,pancreas_058,OAKG-Union,0.0,True
dataset_style,1,pancreas_077,OAKG,0.0,False
dataset_style,1,pancreas_077,OAKG-Union,0.0,True
dataset_style,1,pancreas_080,OAKG,0.0,False
dataset_style,1,pancreas_080,OAKG-Union,0.0,True
dataset_style,1,pancreas_081,OAKG,0.0,False
dataset_style,1,pancreas_081,OAKG-Union,0.0,True
dataset_style,1,pancreas_084,OAKG,0.0,False
dataset_style,1,pancreas_084,OAKG-Union,0.0,True
dataset_style,1,pancreas_086,OAKG,0.0,False
dataset_style,1,pancreas_086,OAKG-Union,0.0,True
dataset_style,1,pancreas_089,OAKG,0.0,False
dataset_style,1,pancreas_089,OAKG-Union,0.0,True
dataset_style,1,pancreas_091,OAKG,0.0,False
dataset_style,1,pancreas_091,OAKG-Union,0.0,True
dataset_style,1,pancreas_092,OAKG,0.0,False
dataset_style,1,pancreas_092,OAKG-Union,0.0,True
dataset_style,1,pancreas_094,OAKG,0.0,False
dataset_style,1,pancreas_094,OAKG-Union,0.0,True
dataset_style,1,pancreas_104,OAKG,0.0,False
dataset_style,1,pancreas_104,OAKG-Union,0.0,True
dataset_style,1,pancreas_110,OAKG,0.0,False
dataset_style,1,pancreas_110,OAKG-Union,0.0,True
dataset_style,1,pancreas_113,OAKG,0.0,False
dataset_style,1,pancreas_113,OAKG-Union,0.0,True
dataset_style,1,pancreas_114,OAKG,0.0,False
dataset_style,1,pancreas_114,OAKG-Union,0.0,True
dataset_style,1,pancreas_117,OAKG,0.0,False
dataset_style,1,pancreas_117,OAKG-Union,0.0,True
dataset_style,1,pancreas_119,OAKG,0.0,False
dataset_style,1,pancreas_119,OAKG-Union,0.0,True
dataset_style,1,pancreas_120,OAKG,0.0,False
dataset_style,1,pancreas_120,OAKG-Union,0.0,True
dataset_style,1,pancreas_124,OAKG,0.0,False
dataset_style,1,pancreas_124,OAKG-Union,0.0,True
dataset_style,1,pancreas_130,OAKG,0.0,False
dataset_style,1,pancreas_130,OAKG-Union,0.0,True
dataset_style,1,pancreas_131,OAKG,0.0,False
dataset_style,1,pancreas_131,OAKG-Union,0.0,True
dataset_style,1,pancreas_159,OAKG,0.0,False
dataset_style,1,pancreas_159,OAKG-Union,0.0,True
dataset_style,1,pancreas_169,OAKG,0.0,False
dataset_style,1,pancreas_169,OAKG-Union,0.0,True
dataset_style,1,pancreas_186,OAKG,0.0,False
dataset_style,1,pancreas_186,OAKG-Union,0.0,True
dataset_style,1,pancreas_193,OAKG,0.0,False
dataset_style,1,pancreas_193,OAKG-Union,0.0,True
dataset_style,1,pancreas_199,OAKG,0.0,False
dataset_style,1,pancreas_199,OAKG-Union,0.0,True
dataset_style,1,pancreas_204,OAKG,0.0,False
dataset_style,1,pancreas_204,OAKG-Union,0.0,True
dataset_style,1,pancreas_207,OAKG,0.0,False
dataset_style,1,pancreas_207,OAKG-Union,0.0,True
dataset_style,1,pancreas_213,OAKG,0.0,False
dataset_style,1,pancreas_213,OAKG-Union,0.0,True
dataset_style,1,pancreas_214,OAKG,0.0,False
dataset_style,1,pancreas_214,OAKG-Union,0.0,True
dataset_style,1,pancreas_229,OAKG,0.0,False
dataset_style,1,pancreas_229,OAKG-Union,0.0,True
dataset_style,1,pancreas_244,OAKG,0.0,False
dataset_style,1,pancreas_244,OAKG-Union,0.0,True
dataset_style,1,pancreas_246,OAKG,0.0,False
dataset_style,1,pancreas_246,OAKG-Union,0.0,True
dataset_style,1,pancreas_255,OAKG,0.0,False
dataset_style,1,pancreas_255,OAKG-Union,0.0,True
dataset_style,1,pancreas_258,OAKG,0.0,False
dataset_style,1,pancreas_258,OAKG-Union,0.0,True
dataset_style,1,pancreas_266,OAKG,0.0,False
dataset_style,1,pancreas_266,OAKG-Union,0.0,True
dataset_style,1,pancreas_269,OAKG,0.0,False
dataset_style,1,pancreas_269,OAKG-Union,0.0,True
dataset_style,1,pancreas_280,OAKG,0.0,False
dataset_style,1,pancreas_280,OAKG-Union,0.0,True
dataset_style,1,pancreas_283,OAKG,0.0,False
dataset_style,1,pancreas_283,OAKG-Union,0.0,True
dataset_style,1,pancreas_289,OAKG,0.0,False
dataset_style,1,pancreas_289,OAKG-Union,0.0,True
dataset_style,1,pancreas_294,OAKG,0.0,False
dataset_style,1,pancreas_294,OAKG-Union,0.0,True
dataset_style,1,pancreas_297,OAKG,0.0,False
dataset_style,1,pancreas_297,OAKG-Union,0.0,True
dataset_style,1,pancreas_300,OAKG,0.0,False
dataset_style,1,pancreas_300,OAKG-Union,0.0,True
dataset_style,1,pancreas_303,OAKG,0.0,False
dataset_style,1,pancreas_303,OAKG-Union,0.0,True
dataset_style,1,pancreas_304,OAKG,0.0,False
dataset_style,1,pancreas_304,OAKG-Union,0.0,True
dataset_style,1,pancreas_315,OAKG,0.0,False
dataset_style,1,pancreas_315,OAKG-Union,0.0,True
dataset_style,1,pancreas_328,OAKG,0.0,False
dataset_style,1,pancreas_328,OAKG-Union,0.0,True
dataset_style,1,pancreas_329,OAKG,0.0,False
dataset_style,1,pancreas_329,OAKG-Union,0.0,True
dataset_style,1,pancreas_334,OAKG,0.0,False
dataset_style,1,pancreas_334,OAKG-Union,0.0,True
dataset_style,1,pancreas_345,OAKG,0.0,False
dataset_style,1,pancreas_345,OAKG-Union,0.0,True
dataset_style,1,pancreas_364,OAKG,0.0,False
dataset_style,1,pancreas_364,OAKG-Union,0.0,True
dataset_style,1,pancreas_366,OAKG,0.0,False
dataset_style,1,pancreas_366,OAKG-Union,0.0,True
dataset_style,1,pancreas_372,OAKG,0.0,False
dataset_style,1,pancreas_372,OAKG-Union,0.0,True
dataset_style,1,pancreas_377,OAKG,0.0,False
dataset_style,1,pancreas_377,OAKG-Union,0.0,True
dataset_style,1,pancreas_386,OAKG,0.0,False
dataset_style,1,pancreas_386,OAKG-Union,0.0,True
dataset_style,1,pancreas_387,OAKG,0.0,False
dataset_style,1,pancreas_387,OAKG-Union,0.0,True
dataset_style,1,pancreas_391,OAKG,0.0,False
dataset_style,1,pancreas_391,OAKG-Union,0.0,True
dataset_style,1,pancreas_409,OAKG,0.0,False
dataset_style,1,pancreas_409,OAKG-Union,0.0,True
dataset_style,1,LiTs-014,OAKG,0.0,True
dataset_style,1,LiTs-014,OAKG-Union,0.0,True
dataset_style,1,LiTs-015,OAKG,0.0,True
dataset_style,1,LiTs-015,OAKG-Union,0.0,True
dataset_style,1,LiTs-021,OAKG,1.0,True
dataset_style,1,LiTs-021,OAKG-Union,1.0,True
dataset_style,1,LiTs-022,OAKG,1.0,True
dataset_style,1,LiTs-022,OAKG-Union,1.0,True
dataset_style,1,LiTs-024,OAKG,0.009088684028421674,True
dataset_style,1,LiTs-024,OAKG-Union,0.009088684028421674,True
dataset_style,1,LiTs-041,OAKG,1.0,True
dataset_style,1,LiTs-041,OAKG-Union,1.0,True
dataset_style,1,LiTs-044,OAKG,0.6489315753318466,True
dataset_style,1,LiTs-044,OAKG-Union,0.6489315753318466,True
dataset_style,1,LiTs-045,OAKG,0.2329726085570736,True
dataset_style,1,LiTs-045,OAKG-Union,0.2329726085570736,True
dataset_style,1,LiTs-046,OAKG,0.0,True
dataset_style,1,LiTs-046,OAKG-Union,0.0,True
dataset_style,1,LiTs-047,OAKG,1.0,True
dataset_style,1,LiTs-047,OAKG-Union,1.0,True
dataset_style,1,LiTs-059,OAKG,1.0,True
dataset_style,1,LiTs-059,OAKG-Union,1.0,True
dataset_style,1,LiTs-066,OAKG,1.0,True
dataset_style,1,LiTs-066,OAKG-Union,1.0,True
dataset_style,1,LiTs-067,OAKG,0.013541194909935826,True
dataset_style,1,LiTs-067,OAKG-Union,0.013541194909935826,True
dataset_style,1,LiTs-076,OAKG,0.5933607200949346,True
dataset_style,1,LiTs-076,OAKG-Union,0.5933607200949346,True
dataset_style,1,LiTs-082,OAKG,0.06943122193677727,True
dataset_style,1,LiTs-082,OAKG-Union,0.2200917662980802,True
dataset_style,1,LiTs-083,OAKG,0.14285714285714285,True
dataset_style,1,LiTs-083,OAKG-Union,0.14285714285714285,True
dataset_style,1,LiTs-086,OAKG,0.0,True
dataset_style,1,LiTs-086,OAKG-Union,0.314880130667631,True
dataset_style,1,LiTs-087,OAKG,0.19930623359011804,True
dataset_style,1,LiTs-087,OAKG-Union,0.2915590498767101,True
