stratum,family,query_id,query_source,method,metric,value,n_candidates,n_graded_relevant,n_binary_relevant
same-source,primary,Q0098,flare22,OAKG,map,0.3383990794936994,99,55,30
same-source,primary,Q0098,flare22,OAKG-Union,ndcg@10,0.36602461869280256,99,55,30
same-source,primary,Q0098,flare22,OAKG-Union,precision@10,0.4,99,55,30
same-source,primary,Q0098,flare22,OAKG-Union,recall@10,0.13333333333333333,99,55,30
same-source,primary,Q0098,flare22,OAKG-Union,map,0.33850426883451284,99,55,30
same-source,primary,Q0098,flare22,WL,ndcg@10,0.39382716085489006,99,55,30
same-source,primary,Q0098,flare22,WL,precision@10,0.4,99,55,30
same-source,primary,Q0098,flare22,WL,recall@10,0.13333333333333333,99,55,30
same-source,primary,Q0098,flare22,WL,map,0.31009649115122945,99,55,30
same-source,primary,Q0098,flare22,ZeroImputation,ndcg@10,0.2787201307919488,99,55,30
same-source,primary,Q0098,flare22,ZeroImputation,precision@10,0.3,99,55,30
same-source,primary,Q0098,flare22,ZeroImputation,recall@10,0.1,99,55,30
same-source,primary,Q0098,flare22,ZeroImputation,map,0.2852777143506186,99,55,30
same-source,primary,Q0099,flare22,MissingnessIndicators,ndcg@10,0.2122263659729146,99,43,28
same-source,primary,Q0099,flare22,MissingnessIndicators,precision@10,0.2,99,43,28
same-source,primary,Q0099,flare22,MissingnessIndicators,recall@10,0.07142857142857142,99,43,28
same-source,primary,Q0099,flare22,MissingnessIndicators,map,0.23498514303478873,99,43,28
same-source,primary,Q0099,flare22,OAKG,ndcg@10,0.0,99,43,28
same-source,primary,Q0099,flare22,OAKG,precision@10,0.0,99,43,28
same-source,primary,Q0099,flare22,OAKG,recall@10,0.0,99,43,28
same-source,primary,Q0099,flare22,OAKG,map,0.17872551476754348,99,43,28
same-source,primary,Q0099,flare22,OAKG-Union,ndcg@10,0.0,99,43,28
same-source,primary,Q0099,flare22,OAKG-Union,precision@10,0.0,99,43,28
same-source,primary,Q0099,flare22,OAKG-Union,recall@10,0.0,99,43,28
same-source,primary,Q0099,flare22,OAKG-Union,map,0.1787255821087717,99,43,28
same-source,primary,Q0099,flare22,WL,ndcg@10,0.2122263659729146,99,43,28
same-source,primary,Q0099,flare22,WL,precision@10,0.2,99,43,28
same-source,primary,Q0099,flare22,WL,recall@10,0.07142857142857142,99,43,28
same-source,primary,Q0099,flare22,WL,map,0.25730537534909464,99,43,28
same-source,primary,Q0099,flare22,ZeroImputation,ndcg@10,0.2122263659729146,99,43,28
same-source,primary,Q0099,flare22,ZeroImputation,precision@10,0.2,99,43,28
same-source,primary,Q0099,flare22,ZeroImputation,recall@10,0.07142857142857142,99,43,28
same-source,primary,Q0099,flare22,ZeroImputation,map,0.23498514303478873,99,43,28
same-source,primary,Q0100,flare22,MissingnessIndicators,ndcg@10,0.3866854800005044,99,49,23
same-source,primary,Q0100,flare22,MissingnessIndicators,precision@10,0.3,99,49,23
same-source,primary,Q0100,flare22,MissingnessIndicators,recall@10,0.13043478260869565,99,49,23
same-source,primary,Q0100,flare22,MissingnessIndicators,map,0.27249996590081516,99,49,23
same-source,primary,Q0100,flare22,OAKG,ndcg@10,0.5991460842621132,99,49,23
same-source,primary,Q0100,flare22,OAKG,precision@10,0.6,99,49,23
same-source,primary,Q0100,flare22,OAKG,recall@10,0.2608695652173913,99,49,23
same-source,primary,Q0100,flare22,OAKG,map,0.5479173687501288,99,49,23
same-source,primary,Q0100,flare22,OAKG-Union,ndcg@10,0.5991460842621132,99,49,23
same-source,primary,Q0100,flare22,OAKG-Union,precision@10,0.6,99,49,23
same-source,primary,Q0100,flare22,OAKG-Union,recall@10,0.2608695652173913,99,49,23
same-source,primary,Q0100,flare22,OAKG-Union,map,0.5477047837161151,99,49,23
same-source,primary,Q0100,flare22,WL,ndcg@10,0.23123379599230445,99,49,23
same-source,primary,Q0100,flare22,WL,precision@10,0.2,99,49,23
same-source,primary,Q0100,flare22,WL,recall@10,0.08695652173913043,99,49,23
same-source,primary,Q0100,flare22,WL,map,0.23804467247239766,99,49,23
same-source,primary,Q0100,flare22,ZeroImputation,ndcg@10,0.3866854800005044,99,49,23
same-source,primary,Q0100,flare22,ZeroImputation,precision@10,0.3,99,49,23
same-source,primary,Q0100,flare22,ZeroImputation,recall@10,0.13043478260869565,99,49,23
same-source,primary,Q0100,flare22,ZeroImputation,map,0.27249996590081516,99,49,23
same-source,primary,Q0101,flare22,MissingnessIndicators,ndcg@10,0.6602355375129919,99,49,24
same-source,primary,Q0101,flare22,MissingnessIndicators,precision@10,0.7,99,49,24
same-source,primary,Q0101,flare22,MissingnessIndicators,recall@10,0.2916666666666667,99,49,24
same-source,primary,Q0101,flare22,MissingnessIndicators,map,0.4217349455941761,99,49,24
same-source,primary,Q0101,flare22,OAKG,ndcg@10,0.30944541289499083,99,49,24
same-source,primary,Q0101,flare22,OAKG,precision@10,0.3,99,49,24
same-source,primary,Q0101,flare22,OAKG,recall@10,0.125,99,49,24
same-source,primary,Q0101,flare22,OAKG,map,0.2174635897750544,99,49,24
same-source,primary,Q0101,flare22,OAKG-Union,ndcg@10,0.30944541289499083,99,49,24
same-source,primary,Q0101,flare22,OAKG-Union,precision@10,0.3,99,49,24
same-source,primary,Q0101,flare22,OAKG-Union,recall@10,0.125,99,49,24
same-source,primary,Q0101,flare22,OAKG-Union,map,0.2174635897750544,99,49,24
same-source,primary,Q0101,flare22,WL,ndcg@10,0.23123379599230445,99,49,24
same-source,primary,Q0101,flare22,WL,precision@10,0.2,99,49,24
same-source,primary,Q0101,flare22,WL,recall@10,0.08333333333333333,99,49,24
same-source,primary,Q0101,flare22,WL,map,0.24329860520494576,99,49,24
same-source,primary,Q0101,flare22,ZeroImputation,ndcg@10,0.6602355375129919,99,49,24
same-source,primary,Q0101,flare22,ZeroImputation,precision@10,0.7,99,49,24
same-source,primary,Q0101,flare22,ZeroImputation,recall@10,0.2916666666666667,99,49,24
same-source,primary,Q0101,flare22,ZeroImputation,map,0.4217349455941761,99,49,24
same-source,primary,Q0102,flare22,MissingnessIndicators,ndcg@10,0.5810820381115674,99,54,29
same-source,primary,Q0102,flare22,MissingnessIndicators,precision@10,0.5,99,54,29
same-source,primary,Q0102,flare22,MissingnessIndicators,recall@10,0.1724137931034483,99,54,29
same-source,primary,Q0102,flare22,MissingnessIndicators,map,0.470003753333975,99,54,29
same-source,primary,Q0102,flare22,OAKG,ndcg@10,0.7129364705087687,99,54,29
same-source,primary,Q0102,flare22,OAKG,precision@10,0.6,99,54,29
same-source,primary,Q0102,flare22,OAKG,recall@10,0.20689655172413793,99,54,29
same-source,primary,Q0102,flare22,OAKG,map,0.6231452498570023,99,54,29
same-source,primary,Q0102,flare22,OAKG-Union,ndcg@10,0.7129364705087687,99,54,29
same-source,primary,Q0102,flare22,OAKG-Union,precision@10,0.6,99,54,29
same-source,primary,Q0102,flare22,OAKG-Union,recall@10,0.20689655172413793,99,54,29
same-source,primary,Q0102,flare22,OAKG-Union,map,0.6126414419899956,99,54,29
same-source,primary,Q0102,flare22,WL,ndcg@10,0.39382716085489006,99,54,29
same-source,primary,Q0102,flare22,WL,precision@10,0.4,99,54,29
same-source,primary,Q0102,flare22,WL,recall@10,0.13793103448275862,99,54,29
same-source,primary,Q0102,flare22,WL,map,0.30579519234198027,99,54,29
same-source,primary,Q0102,flare22,ZeroImputation,ndcg@10,0.5810820381115674,99,54,29
same-source,primary,Q0102,flare22,ZeroImputation,precision@10,0.5,99,54,29
same-source,primary,Q0102,flare22,ZeroImputation,recall@10,0.1724137931034483,99,54,29
same-source,primary,Q0102,flare22,ZeroImputation,map,0.470003753333975,99,54,29
same-source,primary,Q0103,flare22,MissingnessIndicators,ndcg@10,0.3646941048482395,99,96,48
same-source,primary,Q0103,flare22,MissingnessIndicators,precision@10,0.3,99,96,48
same-source,primary,Q0103,flare22,MissingnessIndicators,recall@10,0.0625,99,96,48
same-source,primary,Q0103,flare22,MissingnessIndicators,map,0.37261972120535297,99,96,48
same-source,primary,Q0103,flare22,OAKG,ndcg@10,0.7508931700414943,99,96,48
same-source,primary,Q0103,flare22,OAKG,precision@10,0.7,99,96,48
same-source,primary,Q0103,flare22,OAKG,recall@10,0.14583333333333334,99,96,48
same-source,primary,Q0103,flare22,OAKG,map,0.5241496715063712,99,96,48
same-source,primary,Q0103,flare22,OAKG-Union,ndcg@10,0.7508931700414943,99,96,48
same-source,primary,Q0103,flare22,OAKG-Union,precision@10,0.7,99,96,48
same-source,primary,Q0103,flare22,OAKG-Union,recall@10,0.14583333333333334,99,96,48
same-source,primary,Q0103,flare22,OAKG-Union,map,0.5241496715063712,99,96,48
same-source,primary,Q0103,flare22,WL,ndcg@10,0.43881003666455165,99,96,48
same-source,primary,Q0103,flare22,WL,precision@10,0.4,99,96,48
same-source,primary,Q0103,flare22,WL,recall@10,0.08333333333333333,99,96,48
same-source,primary,Q0103,flare22,WL,map,0.43048012351687875,99,96,48
same-source,primary,Q0103,flare22,ZeroImputation,ndcg@10,0.3646941048482395,99,96,48
same-source,primary,Q0103,flare22,ZeroImputation,precision@10,0.3,99,96,48
same-source,primary,Q0103,flare22,ZeroImputation,recall@10,0.0625,99,96,48
same-source,primary,Q0103,flare22,ZeroImputation,map,0.37261972120535297,99,96,48
same-source,primary,Q0104,flare22,MissingnessIndicators,ndcg@10,0.5481540639795447,99,43,43
same-source,primary,Q0104,flare22,MissingnessIndicators,precision@10,0.5,99,43,43
same-source,primary,Q0104,flare22,MissingnessIndicators,recall@10,0.11627906976744186,99,43,43
same-source,primary,Q0104,flare22,MissingnessIndicators,map,0.4432191096861304,99,43,43
same-source,primary,Q0104,flare22,OAKG,ndcg@10,0.0,99,43,43
same-source,primary,Q0104,flare22,OAKG,precision@10,0.0,99,43,43
same-source,primary,Q0104,flare22,OAKG,recall@10,0.0,99,43,43
same-source,primary,Q0104,flare22,OAKG,map,0.2976894806365885,99,43,43
same-source,primary,Q0104,flare22,OAKG-Union,ndcg@10,0.0,99,43,43
same-source,primary,Q0104,flare22,OAKG-Union,precision@10,0.0,99,43,43
same-source,primary,Q0104,flare22,OAKG-Union,recall@10,0.0,99,43,43
same-source,primary,Q0104,flare22,OAKG-Union,map,0.2974843368432764,99,43,43
same-source,primary,Q0104,flare22,WL,ndcg@10,0.17947710508581735,99,43,43
same-source,primary,Q0104,flare22,WL,precision@10,0.2,99,43,43
same-source,primary,Q0104,flare22,WL,recall@10,0.046511627906976744,99,43,43
same-source,primary,Q0104,flare22,WL,map,0.37364816221362,99,43,43
same-source,primary,Q0104,flare22,ZeroImputation,ndcg@10,0.5481540639795447,99,43,43
same-source,primary,Q0104,flare22,ZeroImputation,precision@10,0.5,99,43,43
same-source,primary,Q0104,flare22,ZeroImputation,recall@10,0.11627906976744186,99,43,43
same-source,primary,Q0104,flare22,ZeroImputation,map,0.4432191096861304,99,43,43
same-source,primary,Q0105,flare22,MissingnessIndicators,ndcg@10,0.3947751826126008,99,49,28
same-source,primary,Q0105,flare22,MissingnessIndicators,precision@10,0.4,99,49,28
same-source,primary,Q0105,flare22,MissingnessIndicators,recall@10,0.14285714285714285,99,49,28
same-source,primary,Q0105,flare22,MissingnessIndicators,map,0.31991473383023206,99,49,28
same-source,primary,Q0105,flare22,OAKG,ndcg@10,0.12989283987529454,99,49,28
same-source,primary,Q0105,flare22,OAKG,precision@10,0.1,99,49,28
same-source,primary,Q0105,flare22,OAKG,recall@10,0.03571428571428571,99,49,28
same-source,primary,Q0105,flare22,OAKG,map,0.20425694147065335,99,49,28
same-source,primary,Q0105,flare22,OAKG-Union,ndcg@10,0.12989283987529454,99,49,28
same-source,primary,Q0105,flare22,OAKG-Union,precision@10,0.1,99,49,28
same-source,primary,Q0105,flare22,OAKG-Union,recall@10,0.03571428571428571,99,49,28
same-source,primary,Q0105,flare22,OAKG-Union,map,0.20425725862420982,99,49,28
same-source,primary,Q0105,flare22,WL,ndcg@10,0.23123379599230445,99,49,28
same-source,primary,Q0105,flare22,WL,precision@10,0.2,99,49,28
same-source,primary,Q0105,flare22,WL,recall@10,0.07142857142857142,99,49,28
same-source,primary,Q0105,flare22,WL,map,0.25598925851012416,99,49,28
same-source,primary,Q0105,flare22,ZeroImputation,ndcg@10,0.3947751826126008,99,49,28
same-source,primary,Q0105,flare22,ZeroImputation,precision@10,0.4,99,49,28
same-source,primary,Q0105,flare22,ZeroImputation,recall@10,0.14285714285714285,99,49,28
same-source,primary,Q0105,flare22,ZeroImputation,map,0.31991473383023206,99,49,28
same-source,primary,Q0106,flare22,MissingnessIndicators,ndcg@10,0.7909506325094736,99,39,39
same-source,primary,Q0106,flare22,MissingnessIndicators,precision@10,0.7,99,39,39
same-source,primary,Q0106,flare22,MissingnessIndicators,recall@10,0.1794871794871795,99,39,39
same-source,primary,Q0106,flare22,MissingnessIndicators,map,0.5250148240393805,99,39,39
same-source,primary,Q0106,flare22,OAKG,ndcg@10,0.5232512984721255,99,39,39
same-source,primary,Q0106,flare22,OAKG,precision@10,0.5,99,39,39
same-source,primary,Q0106,flare22,OAKG,recall@10,0.1282051282051282,99,39,39
same-source,primary,Q0106,flare22,OAKG,map,0.4235782747161116,99,39,39
same-source,primary,Q0106,flare22,OAKG-Union,ndcg@10,0.5232512984721255,99,39,39
same-source,primary,Q0106,flare22,OAKG-Union,precision@10,0.5,99,39,39
same-source,primary,Q0106,flare22,OAKG-Union,recall@10,0.1282051282051282,99,39,39
same-source,primary,Q0106,flare22,OAKG-Union,map,0.4236829094856948,99,39,39
same-source,primary,Q0106,flare22,WL,ndcg@10,0.2122263659729146,99,39,39
same-source,primary,Q0106,flare22,WL,precision@10,0.2,99,39,39
same-source,primary,Q0106,flare22,WL,recall@10,0.05128205128205128,99,39,39
same-source,primary,Q0106,flare22,WL,map,0.3651398162816477,99,39,39
same-source,primary,Q0106,flare22,ZeroImputation,ndcg@10,0.7909506325094736,99,39,39
same-source,primary,Q0106,flare22,ZeroImputation,precision@10,0.7,99,39,39
same-source,primary,Q0106,flare22,ZeroImputation,recall@10,0.1794871794871795,99,39,39
same-source,primary,Q0106,flare22,ZeroImputation,map,0.5250148240393805,99,39,39
same-source,primary,Q0107,flare22,MissingnessIndicators,ndcg@10,0.44024387874459703,99,96,48
same-source,primary,Q0107,flare22,MissingnessIndicators,precision@10,0.4,99,96,48
same-source,primary,Q0107,flare22,MissingnessIndicators,recall@10,0.08333333333333333,99,96,48
same-source,primary,Q0107,flare22,MissingnessIndicators,map,0.43332384562988896,99,96,48
same-source,primary,Q0107,flare22,OAKG,ndcg@10,0.5814149852926773,99,96,48
same-source,primary,Q0107,flare22,OAKG,precision@10,0.5,99,96,48
same-source,primary,Q0107,flare22,OAKG,recall@10,0.10416666666666667,99,96,48
same-source,primary,Q0107,flare22,OAKG,map,0.46197060684057645,99,96,48
same-source,primary,Q0107,flare22,OAKG-Union,ndcg@10,0.5814149852926773,99,96,48
same-source,primary,Q0107,flare22,OAKG-Union,precision@10,0.5,99,96,48
same-source,primary,Q0107,flare22,OAKG-Union,recall@10,0.10416666666666667,99,96,48
same-source,primary,Q0107,flare22,OAKG-Union,map,0.46197060684057645,99,96,48
same-source,primary,Q0107,flare22,WL,ndcg@10,0.43881003666455165,99,96,48
same-source,primary,Q0107,flare22,WL,precision@10,0.4,99,96,48
same-source,primary,Q0107,flare22,WL,recall@10,0.08333333333333333,99,96,48
same-source,primary,Q0107,flare22,WL,map,0.4310722809623446,99,96,48
same-source,primary,Q0107,flare22,ZeroImputation,ndcg@10,0.44024387874459703,99,96,48
same-source,primary,Q0107,flare22,ZeroImputation,precision@10,0.4,99,96,48
same-source,primary,Q0107,flare22,ZeroImputation,recall@10,0.08333333333333333,99,96,48
same-source,primary,Q0107,flare22,ZeroImputation,map,0.43332384562988896,99,96,48
same-source,primary,Q0108,flare22,MissingnessIndicators,ndcg@10,0.1505656454292097,99,55,26
same-source,primary,Q0108,flare22,MissingnessIndicators,precision@10,0.1,99,55,26
same-source,primary,Q0108,flare22,MissingnessIndicators,recall@10,0.038461538461538464,99,55,26
same-source,primary,Q0108,flare22,MissingnessIndicators,map,0.23751664178003454,99,55,26
same-source,primary,Q0108,flare22,OAKG,ndcg@10,0.17405014866116933,99,55,26
same-source,primary,Q0108,flare22,OAKG,precision@10,0.2,99,55,26
same-source,primary,Q0108,flare22,OAKG,recall@10,0.07692307692307693,99,55,26
same-source,primary,Q0108,flare22,OAKG,map,0.2399445162404175,99,55,26
same-source,primary,Q0108,flare22,OAKG-Union,ndcg@10,0.17405014866116933,99,55,26
same-source,primary,Q0108,flare22,OAKG-Union,precision@10,0.2,99,55,26
same-source,primary,Q0108,flare22,OAKG-Union,recall@10,0.07692307692307693,99,55,26
same-source,primary,Q0108,flare22,OAKG-Union,map,0.24004570765938515,99,55,26
same-source,primary,Q0108,flare22,WL,ndcg@10,0.27978258073855095,99,55,26
same-source,primary,Q0108,flare22,WL,precision@10,0.2,99,55,26
same-source,primary,Q0108,flare22,WL,recall@10,0.07692307692307693,99,55,26
same-source,primary,Q0108,flare22,WL,map,0.2818392416278717,99,55,26
same-source,primary,Q0108,flare22,ZeroImputation,ndcg@10,0.1505656454292097,99,55,26
same-source,primary,Q0108,flare22,ZeroImputation,precision@10,0.1,99,55,26
same-source,primary,Q0108,flare22,ZeroImputation,recall@10,0.038461538461538464,99,55,26
same-source,primary,Q0108,flare22,ZeroImputation,map,0.23751664178003454,99,55,26
same-source,primary,Q0109,flare22,MissingnessIndicators,ndcg@10,0.36326593572047566,99,42,28
same-source,primary,Q0109,flare22,MissingnessIndicators,precision@10,0.3,99,42,28
same-source,primary,Q0109,flare22,MissingnessIndicators,recall@10,0.10714285714285714,99,42,28
same-source,primary,Q0109,flare22,MissingnessIndicators,map,0.30678382971817103,99,42,28
same-source,primary,Q0109,flare22,OAKG,ndcg@10,0.5841877397823975,99,42,28
same-source,primary,Q0109,flare22,OAKG,precision@10,0.6,99,42,28
same-source,primary,Q0109,flare22,OAKG,recall@10,0.21428571428571427,99,42,28
same-source,primary,Q0109,flare22,OAKG,map,0.536282756914271,99,42,28
same-source,primary,Q0109,flare22,OAKG-Union,ndcg@10,0.4988207993800992,99,42,28
same-source,primary,Q0109,flare22,OAKG-Union,precision@10,0.6,99,42,28
same-source,primary,Q0109,flare22,OAKG-Union,recall@10,0.21428571428571427,99,42,28
same-source,primary,Q0109,flare22,OAKG-Union,map,0.46561703777470725,99,42,28
same-source,primary,Q0109,flare22,WL,ndcg@10,0.2109187859855431,99,42,28
same-source,primary,Q0109,flare22,WL,precision@10,0.2,99,42,28
same-source,primary,Q0109,flare22,WL,recall@10,0.07142857142857142,99,42,28
same-source,primary,Q0109,flare22,WL,map,0.28697138833580044,99,42,28
same-source,primary,Q0109,flare22,ZeroImputation,ndcg@10,0.36326593572047566,99,42,28
same-source,primary,Q0109,flare22,ZeroImputation,precision@10,0.3,99,42,28
same-source,primary,Q0109,flare22,ZeroImputation,recall@10,0.10714285714285714,99,42,28
same-source,primary,Q0109,flare22,ZeroImputation,map,0.30678382971817103,99,42,28
same-source,primary,Q0110,flare22,MissingnessIndicators,ndcg@10,0.527544161530428,99,96,42
same-source,primary,Q0110,flare22,MissingnessIndicators,precision@10,0.5,99,96,42
same-source,primary,Q0110,flare22,MissingnessIndicators,recall@10,0.11904761904761904,99,96,42
same-source,primary,Q0110,flare22,MissingnessIndicators,map,0.4398311662387125,99,96,42
same-source,primary,Q0110,flare22,OAKG,ndcg@10,0.2808936467062341,99,96,42
same-source,primary,Q0110,flare22,OAKG,precision@10,0.2,99,96,42
same-source,primary,Q0110,flare22,OAKG,recall@10,0.047619047619047616,99,96,42
same-source,primary,Q0110,flare22,OAKG,map,0.3744906369753762,99,96,42
same-source,primary,Q0110,flare22,OAKG-Union,ndcg@10,0.2808936467062341,99,96,42
same-source,primary,Q0110,flare22,OAKG-Union,precision@10,0.2,99,96,42
same-source,primary,Q0110,flare22,OAKG-Union,recall@10,0.047619047619047616,99,96,42
same-source,primary,Q0110,flare22,OAKG-Union,map,0.3743858055238953,99,96,42
same-source,primary,Q0110,flare22,WL,ndcg@10,0.32476545654821254,99,96,42
same-source,primary,Q0110,flare22,WL,precision@10,0.2,99,96,42
same-source,primary,Q0110,flare22,WL,recall@10,0.047619047619047616,99,96,42
same-source,primary,Q0110,flare22,WL,map,0.3756351023321321,99,96,42
same-source,primary,Q0110,flare22,ZeroImputation,ndcg@10,0.527544161530428,99,96,42
same-source,primary,Q0110,flare22,ZeroImputation,precision@10,0.5,99,96,42
same-source,primary,Q0110,flare22,ZeroImputation,recall@10,0.11904761904761904,99,96,42
same-source,primary,Q0110,flare22,ZeroImputation,map,0.4398311662387125,99,96,42
cross-source-pooled,primary,Q0017,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0017,msd_pancreas,OAKG,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0017,msd_pancreas,OAKG-Union,ndcg@10,0.6083169141195838,231,55,0
cross-source-pooled,primary,Q0017,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0017,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0018,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0018,msd_pancreas,OAKG,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0018,msd_pancreas,OAKG-Union,ndcg@10,0.5907272848394973,231,55,0
cross-source-pooled,primary,Q0018,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0018,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0028,msd_pancreas,MissingnessIndicators,ndcg@10,0.804810999209339,231,55,0
cross-source-pooled,primary,Q0028,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0028,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0028,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0028,msd_pancreas,ZeroImputation,ndcg@10,0.804810999209339,231,55,0
cross-source-pooled,primary,Q0030,msd_pancreas,MissingnessIndicators,ndcg@10,0.2180164145324244,231,55,0
cross-source-pooled,primary,Q0030,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0030,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0030,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0030,msd_pancreas,ZeroImputation,ndcg@10,0.2180164145324244,231,55,0
cross-source-pooled,primary,Q0031,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0031,msd_pancreas,OAKG,ndcg@10,0.06625422345438903,231,55,0
cross-source-pooled,primary,Q0031,msd_pancreas,OAKG-Union,ndcg@10,0.13886244387355454,231,55,0
cross-source-pooled,primary,Q0031,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0031,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0039,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0039,msd_pancreas,OAKG,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0039,msd_pancreas,OAKG-Union,ndcg@10,0.6083169141195838,231,55,0
cross-source-pooled,primary,Q0039,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0039,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0041,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0041,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0041,msd_pancreas,OAKG-Union,ndcg@10,0.06362078819895171,231,55,0
cross-source-pooled,primary,Q0041,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0041,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0043,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0043,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0043,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0043,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0043,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0044,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0044,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0044,msd_pancreas,OAKG-Union,ndcg@10,0.13886244387355454,231,55,0
cross-source-pooled,primary,Q0044,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0044,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0045,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0045,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0045,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0045,msd_pancreas,WL,ndcg@10,0.0,231,55,0
cross-source-pooled,primary,Q0045,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
cross-source-pooled,primary,Q0068,lits,MissingnessIndicators,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0068,lits,OAKG,ndcg@10,0.5309999066793252,381,97,0
cross-source-pooled,primary,Q0068,lits,OAKG-Union,ndcg@10,0.0,381,97,0
cross-source-pooled,primary,Q0068,lits,WL,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0068,lits,ZeroImputation,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0077,lits,MissingnessIndicators,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0077,lits,OAKG,ndcg@10,0.5309999066793252,381,97,0
cross-source-pooled,primary,Q0077,lits,OAKG-Union,ndcg@10,0.7877736340270854,381,97,0
cross-source-pooled,primary,Q0077,lits,WL,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0077,lits,ZeroImputation,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0079,lits,MissingnessIndicators,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0079,lits,OAKG,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0079,lits,OAKG-Union,ndcg@10,0.06362078819895171,381,97,0
cross-source-pooled,primary,Q0079,lits,WL,ndcg@10,0.0,381,97,0
cross-source-pooled,primary,Q0079,lits,ZeroImputation,ndcg@10,1.0,381,97,0
cross-source-pooled,primary,Q0094,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
cross-source-pooled,primary,Q0094,flare22,OAKG,ndcg@10,0.07839826897867533,412,14,0
cross-source-pooled,primary,Q0094,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0094,flare22,WL,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0094,flare22,ZeroImputation,ndcg@10,0.06362078819895171,412,14,0
cross-source-pooled,primary,Q0097,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
cross-source-pooled,primary,Q0097,flare22,OAKG,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0097,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
