regime,seed,query_id,method,nDCG@10
random,3,FLARETs_0021,OAKG,0.32102353039970194
random,3,FLARETs_0021,OAKG-Union,0.32102353039970194
random,3,FLARETs_0023,OAKG,0.3930891617548409
random,3,FLARETs_0023,OAKG-Union,0.3930891617548409
random,3,FLARETs_0024,OAKG,0.4554950789124097
random,3,FLARETs_0024,OAKG-Union,0.4554950789124097
random,3,FLARETs_0033,OAKG,0.0
random,3,FLARETs_0033,OAKG-Union,0.0
random,3,FLARETs_0034,OAKG,0.0
random,3,FLARETs_0034,OAKG-Union,0.15868265183154093
random,3,FLARETs_0035,OAKG,0.22212782793993277
random,3,FLARETs_0035,OAKG-Union,0.22212782793993277
random,3,FLARETs_0036,OAKG,0.39991859859785234
random,3,FLARETs_0036,OAKG-Union,0.4536122000519218
random,3,FLARETs_0039,OAKG,0.35211150491489773
random,3,FLARETs_0039,OAKG-Union,0.35211150491489773
random,3,FLARETs_0044,OAKG,0.17630010660342915
random,3,FLARETs_0044,OAKG-Union,0.6516516157338137
random,3,FLARETs_0050,OAKG,0.6806364964764378
random,3,FLARETs_0050,OAKG-Union,0.6806364964764378
dataset_style,0,pancreas_001,OAKG,0.6311443278613472
dataset_style,0,pancreas_001,OAKG-Union,1.0
dataset_style,0,pancreas_012,OAKG,0.1619406761776396
dataset_style,0,pancreas_012,OAKG-Union,0.21306158485699
dataset_style,0,pancreas_042,OAKG,0.0
dataset_style,0,pancreas_042,OAKG-Union,0.0
dataset_style,0,pancreas_058,OAKG,0.0
dataset_style,0,pancreas_058,OAKG-Union,0.0
dataset_style,0,pancreas_077,OAKG,0.0
dataset_style,0,pancreas_077,OAKG-Union,0.0
dataset_style,0,pancreas_080,OAKG,0.2559504294230336
dataset_style,0,pancreas_080,OAKG-Union,0.5668339904824009
dataset_style,0,pancreas_081,OAKG,0.2887478400797578
dataset_style,0,pancreas_081,OAKG-Union,0.3425479501917774
dataset_style,0,pancreas_084,OAKG,0.6402900881481707
dataset_style,0,pancreas_084,OAKG-Union,1.0
dataset_style,0,pancreas_086,OAKG,0.7693484587096083
dataset_style,0,pancreas_086,OAKG-Union,0.8515543142729491
dataset_style,0,pancreas_089,OAKG,0.4651414662331113
dataset_style,0,pancreas_089,OAKG-Union,0.7221746306981013
dataset_style,0,pancreas_091,OAKG,0.5914640815742044
dataset_style,0,pancreas_091,OAKG-Union,1.0
dataset_style,0,pancreas_092,OAKG,0.14465249243306436
dataset_style,0,pancreas_092,OAKG-Union,0.21819512777735
dataset_style,0,pancreas_094,OAKG,1.0
dataset_style,0,pancreas_094,OAKG-Union,1.0
dataset_style,0,pancreas_104,OAKG,0.08877159913727696
dataset_style,0,pancreas_104,OAKG-Union,0.14285714285714285
dataset_style,0,pancreas_110,OAKG,0.6082965289412681
dataset_style,0,pancreas_110,OAKG-Union,1.0
dataset_style,0,pancreas_113,OAKG,0.47646780250879517
dataset_style,0,pancreas_113,OAKG-Union,0.9371166382005486
dataset_style,0,pancreas_114,OAKG,0.0
dataset_style,0,pancreas_114,OAKG-Union,0.0
dataset_style,0,pancreas_117,OAKG,0.4309322110679313
dataset_style,0,pancreas_117,OAKG-Union,0.4309322110679313
dataset_style,0,pancreas_119,OAKG,0.6328124867642183
dataset_style,0,pancreas_119,OAKG-Union,0.94546789582947
dataset_style,0,pancreas_120,OAKG,0.0
dataset_style,0,pancreas_120,OAKG-Union,0.0
dataset_style,0,pancreas_124,OAKG,0.2940945979596689
dataset_style,0,pancreas_124,OAKG-Union,0.9363792118010483
dataset_style,0,pancreas_130,OAKG,0.22628921392299603
dataset_style,0,pancreas_130,OAKG-Union,0.31708532520472715
dataset_style,0,pancreas_131,OAKG,0.25204584004013636
dataset_style,0,pancreas_131,OAKG-Union,0.31708532520472715
dataset_style,0,pancreas_159,OAKG,0.15090863280404943
dataset_style,0,pancreas_159,OAKG-Union,0.15090863280404943
dataset_style,0,pancreas_169,OAKG,0.0
dataset_style,0,pancreas_169,OAKG-Union,0.0
dataset_style,0,pancreas_186,OAKG,0.1822579707486268
dataset_style,0,pancreas_186,OAKG-Union,0.31708532520472715
dataset_style,0,pancreas_193,OAKG,0.637161318481177
dataset_style,0,pancreas_193,OAKG-Union,0.637161318481177
dataset_style,0,pancreas_199,OAKG,0.0
dataset_style,0,pancreas_199,OAKG-Union,0.0
dataset_style,0,pancreas_204,OAKG,0.0
dataset_style,0,pancreas_204,OAKG-Union,0.0
dataset_style,0,pancreas_207,OAKG,0.0
dataset_style,0,pancreas_207,OAKG-Union,0.0
dataset_style,0,pancreas_213,OAKG,0.0
dataset_style,0,pancreas_213,OAKG-Union,0.0
dataset_style,0,pancreas_214,OAKG,0.0
dataset_style,0,pancreas_214,OAKG-Union,0.0
dataset_style,0,pancreas_229,OAKG,0.0
dataset_style,0,pancreas_229,OAKG-Union,0.0
dataset_style,0,pancreas_244,OAKG,0.7799082337019199
dataset_style,0,pancreas_244,OAKG-Union,1.0
dataset_style,0,pancreas_246,OAKG,0.7630946912803437
dataset_style,0,pancreas_246,OAKG-Union,1.0
dataset_style,0,pancreas_255,OAKG,0.2863459897524692
dataset_style,0,pancreas_255,OAKG-Union,0.41939799988819826
dataset_style,0,pancreas_258,OAKG,0.8389574121760601
dataset_style,0,pancreas_258,OAKG-Union,1.0
dataset_style,0,pancreas_266,OAKG,0.35659643859662626
dataset_style,0,pancreas_266,OAKG-Union,0.6261043923059076
dataset_style,0,pancreas_269,OAKG,0.15798796805449397
dataset_style,0,pancreas_269,OAKG-Union,0.24789885215535917
dataset_style,0,pancreas_280,OAKG,0.8515543142729491
dataset_style,0,pancreas_280,OAKG-Union,1.0
dataset_style,0,pancreas_283,OAKG,1.0
dataset_style,0,pancreas_283,OAKG-Union,1.0
dataset_style,0,pancreas_289,OAKG,0.0
dataset_style,0,pancreas_289,OAKG-Union,0.0
dataset_style,0,pancreas_294,OAKG,0.4220949603708208
dataset_style,0,pancreas_294,OAKG-Union,0.5637884576902256
dataset_style,0,pancreas_297,OAKG,0.0
dataset_style,0,pancreas_297,OAKG-Union,0.0
dataset_style,0,pancreas_300,OAKG,0.0
dataset_style,0,pancreas_300,OAKG-Union,0.0
dataset_style,0,pancreas_303,OAKG,0.0
dataset_style,0,pancreas_303,OAKG-Union,0.0
dataset_style,0,pancreas_304,OAKG,0.01048056029990858
dataset_style,0,pancreas_304,OAKG-Union,0.01048056029990858
dataset_style,0,pancreas_315,OAKG,0.06444408340323714
dataset_style,0,pancreas_315,OAKG-Union,0.09031040361479109
dataset_style,0,pancreas_328,OAKG,0.0
dataset_style,0,pancreas_328,OAKG-Union,0.0
dataset_style,0,pancreas_329,OAKG,0.32227224912195473
dataset_style,0,pancreas_329,OAKG-Union,0.5672274908036508
dataset_style,0,pancreas_334,OAKG,0.0
dataset_style,0,pancreas_334,OAKG-Union,0.0
dataset_style,0,pancreas_345,OAKG,0.250531570167126
dataset_style,0,pancreas_345,OAKG-Union,0.3354257508767642
dataset_style,0,pancreas_364,OAKG,0.11814306043550477
dataset_style,0,pancreas_364,OAKG-Union,0.31708532520472715
dataset_style,0,pancreas_366,OAKG,0.0
dataset_style,0,pancreas_366,OAKG-Union,0.0
dataset_style,0,pancreas_372,OAKG,0.7104770117651426
dataset_style,0,pancreas_372,OAKG-Union,1.0
dataset_style,0,pancreas_377,OAKG,0.508120027013427
dataset_style,0,pancreas_377,OAKG-Union,0.685035554235118
dataset_style,0,pancreas_386,OAKG,0.0
dataset_style,0,pancreas_386,OAKG-Union,0.0
dataset_style,0,pancreas_387,OAKG,0.030716875613565967
dataset_style,0,pancreas_387,OAKG-Union,0.14285714285714285
dataset_style,0,pancreas_391,OAKG,0.0
dataset_style,0,pancreas_391,OAKG-Union,1.0
dataset_style,0,pancreas_409,OAKG,0.0
dataset_style,0,pancreas_409,OAKG-Union,0.0
dataset_style,0,LiTs-014,OAKG,0.0
dataset_style,0,LiTs-014,OAKG-Union,0.0
dataset_style,0,LiTs-015,OAKG,0.0
dataset_style,0,LiTs-015,OAKG-Union,0.0
dataset_style,0,LiTs-021,OAKG,0.0
dataset_style,0,LiTs-021,OAKG-Union,0.0
dataset_style,0,LiTs-022,OAKG,0.0
dataset_style,0,LiTs-022,OAKG-Union,0.0
dataset_style,0,LiTs-024,OAKG,0.0
dataset_style,0,LiTs-024,OAKG-Union,0.0
dataset_style,0,LiTs-041,OAKG,0.0
dataset_style,0,LiTs-041,OAKG-Union,0.0
dataset_style,0,LiTs-044,OAKG,0.0
dataset_style,0,LiTs-044,OAKG-Union,0.0
dataset_style,0,LiTs-045,OAKG,0.0
dataset_style,0,LiTs-045,OAKG-Union,0.0
dataset_style,0,LiTs-046,OAKG,0.0
dataset_style,0,LiTs-046,OAKG-Union,0.0
dataset_style,0,LiTs-047,OAKG,0.0
dataset_style,0,LiTs-047,OAKG-Union,0.0
dataset_style,0,LiTs-059,OAKG,0.0
dataset_style,0,LiTs-059,OAKG-Union,0.0
dataset_style,0,LiTs-066,OAKG,0.0
dataset_style,0,LiTs-066,OAKG-Union,0.0
dataset_style,0,LiTs-067,OAKG,0.0
dataset_style,0,LiTs-067,OAKG-Union,0.0
dataset_style,0,LiTs-076,OAKG,0.0
dataset_style,0,LiTs-076,OAKG-Union,0.0
dataset_style,0,LiTs-082,OAKG,0.0
dataset_style,0,LiTs-082,OAKG-Union,0.0
dataset_style,0,LiTs-083,OAKG,0.0
dataset_style,0,LiTs-083,OAKG-Union,0.0
dataset_style,0,LiTs-086,OAKG,0.0
dataset_style,0,LiTs-086,OAKG-Union,0.0
dataset_style,0,LiTs-087,OAKG,0.0
dataset_style,0,LiTs-087,OAKG-Union,1.0
dataset_style,0,LiTs-089,OAKG,0.0
dataset_style,0,LiTs-089,OAKG-Union,0.0
dataset_style,0,LiTs-102,OAKG,0.0
dataset_style,0,LiTs-102,OAKG-Union,0.0
dataset_style,0,LiTs-104,OAKG,0.0
dataset_style,0,LiTs-104,OAKG-Union,0.0
dataset_style,0,LiTs-105,OAKG,0.0
dataset_style,0,LiTs-105,OAKG-Union,0.0
dataset_style,0,LiTs-111,OAKG,0.0
dataset_style,0,LiTs-111,OAKG-Union,0.0
dataset_style,0,LiTs-128,OAKG,0.0
dataset_style,0,LiTs-128,OAKG-Union,0.0
dataset_style,0,LiTs-130,OAKG,0.0
dataset_style,0,LiTs-130,OAKG-Union,0.0
dataset_style,0,FLARE22_Tr_0006,OAKG,0.02892617601035804
dataset_style,0,FLARE22_Tr_0006,OAKG-Union,0.1221009926258493
dataset_style,0,FLARE22_Tr_0010,OAKG,0.16104258782393982
dataset_style,0,FLARE22_Tr_0010,OAKG-Union,0.454844221257918
dataset_style,0,FLARE22_Tr_0011,OAKG,0.0
dataset_style,0,FLARE22_Tr_0011,OAKG-Union,0.0
dataset_style,0,FLARE22_Tr_0014,OAKG,0.314880130667631
dataset_style,0,FLARE22_Tr_0014,OAKG-Union,0.4729327934832576
dataset_style,0,FLARE22_Tr_0018,OAKG,0.07336392209936006
dataset_style,0,FLARE22_Tr_0018,OAKG-Union,0.501710064083969
dataset_style,0,FLARE22_Tr_0021,OAKG,0.013541194909935826
dataset_style,0,FLARE22_Tr_0021,OAKG-Union,0.04999525399306014
dataset_style,0,FLARE22_Tr_0025,OAKG,0.22400556151517556
dataset_style,0,FLARE22_Tr_0025,OAKG-Union,0.8200685179888282
dataset_style,0,FLARE22_Tr_0028,OAKG,0.023459940900904006
dataset_style,0,FLARE22_Tr_0028,OAKG-Union,0.10446607778187211
dataset_style,0,FLARE22_Tr_0031,OAKG,0.0
dataset_style,0,FLARE22_Tr_0031,OAKG-Union,0.07745397616562838
dataset_style,0,FLARE22_Tr_0036,OAKG,0.009918745990968182
dataset_style,0,FLARE22_Tr_0036,OAKG-Union,0.08973514894626922
dataset_style,0,FLARE22_Tr_0038,OAKG,0.0
dataset_style,0,FLARE22_Tr_0038,OAKG-Union,0.07336392209936006
dataset_style,0,FLARE22_Tr_0043,OAKG,0.085143117641621
dataset_style,0,FLARE22_Tr_0043,OAKG-Union,0.38568649858417914
dataset_style,0,FLARE22_Tr_0045,OAKG,0.022082048511199753
dataset_style,0,FLARE22_Tr_0045,OAKG-Union,0.14285714285714285
dataset_style,0,FLARE22_Tr_0050,OAKG,0.0
dataset_style,0,FLARE22_Tr_0050,OAKG-Union,0.0
dataset_style,0,FLARETs_0003,OAKG,0.13886244387355454
dataset_style,0,FLARETs_0003,OAKG-Union,0.2975457424637085
dataset_style,0,FLARETs_0006,OAKG,0.09478836436955079
dataset_style,0,FLARETs_0006,OAKG-Union,0.17142505268466288
dataset_style,0,FLARETs_0021,OAKG,0.07336392209936006
dataset_style,0,FLARETs_0021,OAKG-Union,0.4678288534683457
dataset_style,0,FLARETs_0023,OAKG,0.2786364164872878
dataset_style,0,FLARETs_0023,OAKG-Union,0.6823124126787855
dataset_style,0,FLARETs_0024,OAKG,0.09279427716824817
dataset_style,0,FLARETs_0024,OAKG-Union,0.5749094967400459
dataset_style,0,FLARETs_0033,OAKG,0.0
dataset_style,0,FLARETs_0033,OAKG-Union,0.07336392209936006
dataset_style,0,FLARETs_0034,OAKG,0.07745397616562838
dataset_style,0,FLARETs_0034,OAKG-Union,0.12988337513097648
dataset_style,0,FLARETs_0035,OAKG,0.0
dataset_style,0,FLARETs_0035,OAKG-Union,0.3469511918686965
dataset_style,0,FLARETs_0036,OAKG,0.06625422345438904
dataset_style,0,FLARETs_0036,OAKG-Union,0.610446253192092
dataset_style,0,FLARETs_0039,OAKG,0.0
dataset_style,0,FLARETs_0039,OAKG-Union,0.0
dataset_style,0,FLARETs_0044,OAKG,0.17630010660342915
dataset_style,0,FLARETs_0044,OAKG-Union,0.8630152897016883
dataset_style,0,FLARETs_0050,OAKG,0.10086395809148387
dataset_style,0,FLARETs_0050,OAKG-Union,0.4107392416184683
dataset_style,1,pancreas_001,OAKG,1.0
dataset_style,1,pancreas_001,OAKG-Union,0.0
dataset_style,1,pancreas_012,OAKG,0.43812463509980126
dataset_style,1,pancreas_012,OAKG-Union,0.0
dataset_style,1,pancreas_042,OAKG,0.0
dataset_style,1,pancreas_042,OAKG-Union,0.0
dataset_style,1,pancreas_058,OAKG,0.0
dataset_style,1,pancreas_058,OAKG-Union,0.0
dataset_style,1,pancreas_077,OAKG,0.0
dataset_style,1,pancreas_077,OAKG-Union,0.0
dataset_style,1,pancreas_080,OAKG,1.0
dataset_style,1,pancreas_080,OAKG-Union,0.0
dataset_style,1,pancreas_081,OAKG,1.0
dataset_style,1,pancreas_081,OAKG-Union,0.0
dataset_style,1,pancreas_084,OAKG,1.0
dataset_style,1,pancreas_084,OAKG-Union,0.0
dataset_style,1,pancreas_086,OAKG,1.0
dataset_style,1,pancreas_086,OAKG-Union,0.0
dataset_style,1,pancreas_089,OAKG,1.0
dataset_style,1,pancreas_089,OAKG-Union,0.0
dataset_style,1,pancreas_091,OAKG,0.6916772184127179
dataset_style,1,pancreas_091,OAKG-Union,0.0
dataset_style,1,pancreas_092,OAKG,1.0
dataset_style,1,pancreas_092,OAKG-Union,0.0
dataset_style,1,pancreas_094,OAKG,1.0
dataset_style,1,pancreas_094,OAKG-Union,0.0
dataset_style,1,pancreas_104,OAKG,1.0
dataset_style,1,pancreas_104,OAKG-Union,0.0
dataset_style,1,pancreas_110,OAKG,1.0
dataset_style,1,pancreas_110,OAKG-Union,0.0
dataset_style,1,pancreas_113,OAKG,1.0
dataset_style,1,pancreas_113,OAKG-Union,0.0
dataset_style,1,pancreas_114,OAKG,0.0
dataset_style,1,pancreas_114,OAKG-Union,0.0
dataset_style,1,pancreas_117,OAKG,0.2759216234105718
dataset_style,1,pancreas_117,OAKG-Union,0.0
dataset_style,1,pancreas_119,OAKG,0.6402900881481707
dataset_style,1,pancreas_119,OAKG-Union,0.0
dataset_style,1,pancreas_120,OAKG,0.0
dataset_style,1,pancreas_120,OAKG-Union,0.0
dataset_style,1,pancreas_124,OAKG,0.6916772184127179
dataset_style,1,pancreas_124,OAKG-Union,0.0
dataset_style,1,pancreas_130,OAKG,0.31708532520472715
dataset_style,1,pancreas_130,OAKG-Union,0.0
dataset_style,1,pancreas_131,OAKG,0.31708532520472715
dataset_style,1,pancreas_131,OAKG-Union,0.0
dataset_style,1,pancreas_159,OAKG,0.6916772184127179
dataset_style,1,pancreas_159,OAKG-Union,0.0
dataset_style,1,pancreas_169,OAKG,0.0
dataset_style,1,pancreas_169,OAKG-Union,0.0
dataset_style,1,pancreas_186,OAKG,0.31708532520472715
dataset_style,1,pancreas_186,OAKG-Union,0.0
dataset_style,1,pancreas_193,OAKG,1.0
dataset_style,1,pancreas_193,OAKG-Union,0.0
dataset_style,1,pancreas_199,OAKG,0.0
dataset_style,1,pancreas_199,OAKG-Union,0.0
dataset_style,1,pancreas_204,OAKG,0.2759216234105718
dataset_style,1,pancreas_204,OAKG-Union,0.0
dataset_style,1,pancreas_207,OAKG,0.0
dataset_style,1,pancreas_207,OAKG-Union,0.0
dataset_style,1,pancreas_213,OAKG,0.6402900881481707
dataset_style,1,pancreas_213,OAKG-Union,0.0
dataset_style,1,pancreas_214,OAKG,0.6402900881481707
dataset_style,1,pancreas_214,OAKG-Union,0.0
dataset_style,1,pancreas_229,OAKG,0.0
dataset_style,1,pancreas_229,OAKG-Union,0.0
dataset_style,1,pancreas_244,OAKG,1.0
dataset_style,1,pancreas_244,OAKG-Union,0.0
dataset_style,1,pancreas_246,OAKG,0.6916772184127179
dataset_style,1,pancreas_246,OAKG-Union,0.0
dataset_style,1,pancreas_255,OAKG,1.0
dataset_style,1,pancreas_255,OAKG-Union,0.0
dataset_style,1,pancreas_258,OAKG,0.6916772184127179
dataset_style,1,pancreas_258,OAKG-Union,0.0
dataset_style,1,pancreas_266,OAKG,1.0
dataset_style,1,pancreas_266,OAKG-Union,0.0
dataset_style,1,pancreas_269,OAKG,0.31708532520472715
dataset_style,1,pancreas_269,OAKG-Union,0.0
dataset_style,1,pancreas_280,OAKG,0.6402900881481707
dataset_style,1,pancreas_280,OAKG-Union,0.0
dataset_style,1,pancreas_283,OAKG,1.0
dataset_style,1,pancreas_283,OAKG-Union,0.0
dataset_style,1,pancreas_289,OAKG,0.6402900881481707
dataset_style,1,pancreas_289,OAKG-Union,0.0
dataset_style,1,pancreas_294,OAKG,1.0
dataset_style,1,pancreas_294,OAKG-Union,0.0
dataset_style,1,pancreas_297,OAKG,0.6402900881481707
dataset_style,1,pancreas_297,OAKG-Union,0.0
dataset_style,1,pancreas_300,OAKG,0.6402900881481707
dataset_style,1,pancreas_300,OAKG-Union,0.0
dataset_style,1,pancreas_303,OAKG,0.6402900881481707
dataset_style,1,pancreas_303,OAKG-Union,0.0
dataset_style,1,pancreas_304,OAKG,0.6916772184127179
dataset_style,1,pancreas_304,OAKG-Union,0.0
dataset_style,1,pancreas_315,OAKG,0.31708532520472715
dataset_style,1,pancreas_315,OAKG-Union,0.0
dataset_style,1,pancreas_328,OAKG,0.0
dataset_style,1,pancreas_328,OAKG-Union,0.0
dataset_style,1,pancreas_329,OAKG,1.0
dataset_style,1,pancreas_329,OAKG-Union,0.0
dataset_style,1,pancreas_334,OAKG,0.0
dataset_style,1,pancreas_334,OAKG-Union,0.0
dataset_style,1,pancreas_345,OAKG,1.0
dataset_style,1,pancreas_345,OAKG-Union,0.0
dataset_style,1,pancreas_364,OAKG,0.31708532520472715
dataset_style,1,pancreas_364,OAKG-Union,0.0
dataset_style,1,pancreas_366,OAKG,0.0
dataset_style,1,pancreas_366,OAKG-Union,0.0
dataset_style,1,pancreas_372,OAKG,0.6916772184127179
dataset_style,1,pancreas_372,OAKG-Union,0.0
dataset_style,1,pancreas_377,OAKG,1.0
dataset_style,1,pancreas_377,OAKG-Union,0.0
dataset_style,1,pancreas_386,OAKG,0.0
dataset_style,1,pancreas_386,OAKG-Union,0.0
dataset_style,1,pancreas_387,OAKG,0.6916772184127179
dataset_style,1,pancreas_387,OAKG-Union,0.0
dataset_style,1,pancreas_391,OAKG,1.0
dataset_style,1,pancreas_391,OAKG-Union,0.0
dataset_style,1,pancreas_409,OAKG,0.0
dataset_style,1,pancreas_409,OAKG-Union,0.0
dataset_style,1,LiTs-014,OAKG,0.0
dataset_style,1,LiTs-014,OAKG-Union,0.0
dataset_style,1,LiTs-015,OAKG,0.0
dataset_style,1,LiTs-015,OAKG-Union,0.0
dataset_style,1,LiTs-021,OAKG,1.0
dataset_style,1,LiTs-021,OAKG-Union,1.0
dataset_style,1,LiTs-022,OAKG,1.0
dataset_style,1,LiTs-022,OAKG-Union,1.0
dataset_style,1,LiTs-024,OAKG,0.009088684028421674
dataset_style,1,LiTs-024,OAKG-Union,0.009088684028421674
dataset_style,1,LiTs-041,OAKG,1.0
dataset_style,1,LiTs-041,OAKG-Union,1.0
dataset_style,1,LiTs-044,OAKG,0.6489315753318466
dataset_style,1,LiTs-044,OAKG-Union,0.6489315753318466
dataset_style,1,LiTs-045,OAKG,0.2329726085570736
dataset_style,1,LiTs-045,OAKG-Union,0.2329726085570736
dataset_style,1,LiTs-046,OAKG,0.0
dataset_style,1,LiTs-046,OAKG-Union,0.0
dataset_style,1,LiTs-047,OAKG,1.0
dataset_style,1,LiTs-047,OAKG-Union,1.0
dataset_style,1,LiTs-059,OAKG,1.0
dataset_style,1,LiTs-059,OAKG-Union,1.0
dataset_style,1,LiTs-066,OAKG,1.0
dataset_style,1,LiTs-066,OAKG-Union,1.0
dataset_style,1,LiTs-067,OAKG,0.013541194909935826
dataset_style,1,LiTs-067,OAKG-Union,0.013541194909935826
dataset_style,1,LiTs-076,OAKG,0.5933607200949346
dataset_style,1,LiTs-076,OAKG-Union,0.5933607200949346
dataset_style,1,LiTs-082,OAKG,0.06943122193677727
dataset_style,1,LiTs-082,OAKG-Union,0.2200917662980802
dataset_style,1,LiTs-083,OAKG,0.14285714285714285
dataset_style,1,LiTs-083,OAKG-Union,0.14285714285714285
dataset_style,1,LiTs-086,OAKG,0.0
dataset_style,1,LiTs-086,OAKG-Union,0.314880130667631
dataset_style,1,LiTs-087,OAKG,0.19930623359011804
dataset_style,1,LiTs-087,OAKG-Union,0.2915590498767101
dataset_style,1,LiTs-089,OAKG,0.0
dataset_style,1,LiTs-089,OAKG-Union,0.0
dataset_style,1,LiTs-102,OAKG,0.2625298390460707
dataset_style,1,LiTs-102,OAKG-Union,0.5473983622993501
dataset_style,1,LiTs-104,OAKG,1.0
dataset_style,1,LiTs-104,OAKG-Union,1.0
dataset_style,1,LiTs-105,OAKG,0.857980942822373
dataset_style,1,LiTs-105,OAKG-Union,0.5541432109622959
dataset_style,1,LiTs-111,OAKG,0.020399306290876763
dataset_style,1,LiTs-111,OAKG-Union,0.35459765152630157
dataset_style,1,LiTs-128,OAKG,0.0
dataset_style,1,LiTs-128,OAKG-Union,0.5803013296579812
dataset_style,1,LiTs-130,OAKG,0.0
dataset_style,1,LiTs-130,OAKG-Union,1.0
dataset_style,1,FLARE22_Tr_0006,OAKG,0.10995264211990553
dataset_style,1,FLARE22_Tr_0006,OAKG-Union,0.1877115336153516
dataset_style,1,FLARE22_Tr_0010,OAKG,0.1799314820111718
dataset_style,1,FLARE22_Tr_0010,OAKG-Union,0.1799314820111718
dataset_style,1,FLARE22_Tr_0011,OAKG,0.1874332157513391
dataset_style,1,FLARE22_Tr_0011,OAKG-Union,0.1874332157513391
dataset_style,1,FLARE22_Tr_0014,OAKG,0.22211853869678244
dataset_style,1,FLARE22_Tr_0014,OAKG-Union,0.22211853869678244
dataset_style,1,FLARE22_Tr_0018,OAKG,0.46805099097797404
dataset_style,1,FLARE22_Tr_0018,OAKG-Union,0.5320479842134168
dataset_style,1,FLARE22_Tr_0021,OAKG,0.46945447024602927
dataset_style,1,FLARE22_Tr_0021,OAKG-Union,0.49828993591603116
dataset_style,1,FLARE22_Tr_0025,OAKG,0.0
dataset_style,1,FLARE22_Tr_0025,OAKG-Union,0.0
dataset_style,1,FLARE22_Tr_0028,OAKG,0.4886192541691046
dataset_style,1,FLARE22_Tr_0028,OAKG-Union,0.4886192541691046
dataset_style,1,FLARE22_Tr_0031,OAKG,0.23129151900931952
dataset_style,1,FLARE22_Tr_0031,OAKG-Union,0.23129151900931952
dataset_style,1,FLARE22_Tr_0036,OAKG,0.44618334843015683
dataset_style,1,FLARE22_Tr_0036,OAKG-Union,0.5223144363431128
dataset_style,1,FLARE22_Tr_0038,OAKG,0.7849818707050383
dataset_style,1,FLARE22_Tr_0038,OAKG-Union,0.84860265890399
dataset_style,1,FLARE22_Tr_0043,OAKG,0.0
dataset_style,1,FLARE22_Tr_0043,OAKG-Union,0.0
dataset_style,1,FLARE22_Tr_0045,OAKG,0.6846389223884004
dataset_style,1,FLARE22_Tr_0045,OAKG-Union,0.7441513983342095
dataset_style,1,FLARE22_Tr_0050,OAKG,0.7035822153345346
dataset_style,1,FLARE22_Tr_0050,OAKG-Union,0.7190431474097222
dataset_style,1,FLARETs_0003,OAKG,0.10626161634382852
dataset_style,1,FLARETs_0003,OAKG-Union,0.10682343065276893
dataset_style,1,FLARETs_0006,OAKG,0.3540765750978017
dataset_style,1,FLARETs_0006,OAKG-Union,0.3540765750978017
dataset_style,1,FLARETs_0021,OAKG,0.023363055231470906
dataset_style,1,FLARETs_0021,OAKG-Union,0.023363055231470906
dataset_style,1,FLARETs_0023,OAKG,0.4602022752410892
dataset_style,1,FLARETs_0023,OAKG-Union,0.4602022752410892
dataset_style,1,FLARETs_0024,OAKG,1.0
dataset_style,1,FLARETs_0024,OAKG-Union,1.0
dataset_style,1,FLARETs_0033,OAKG,0.0
dataset_style,1,FLARETs_0033,OAKG-Union,0.0
dataset_style,1,FLARETs_0034,OAKG,0.08926871391871365
dataset_style,1,FLARETs_0034,OAKG-Union,0.10229009810971809
dataset_style,1,FLARETs_0035,OAKG,0.15457433957839828
dataset_style,1,FLARETs_0035,OAKG-Union,0.15457433957839828
dataset_style,1,FLARETs_0036,OAKG,0.5158084819368932
dataset_style,1,FLARETs_0036,OAKG-Union,0.5290562080503977
dataset_style,1,FLARETs_0039,OAKG,0.3169926600350617
dataset_style,1,FLARETs_0039,OAKG-Union,0.3169926600350617
dataset_style,1,FLARETs_0044,OAKG,0.49463965556280104
dataset_style,1,FLARETs_0044,OAKG-Union,0.5653701424067238
dataset_style,1,FLARETs_0050,OAKG,0.4258322709546746
dataset_style,1,FLARETs_0050,OAKG-Union,0.45053218014711555
dataset_style,2,pancreas_001,OAKG,1.0
dataset_style,2,pancreas_001,OAKG-Union,0.0
dataset_style,2,pancreas_012,OAKG,0.43812463509980126
dataset_style,2,pancreas_012,OAKG-Union,0.0
dataset_style,2,pancreas_042,OAKG,0.0
dataset_style,2,pancreas_042,OAKG-Union,0.0
dataset_style,2,pancreas_058,OAKG,0.0
dataset_style,2,pancreas_058,OAKG-Union,0.0
dataset_style,2,pancreas_077,OAKG,0.0
dataset_style,2,pancreas_077,OAKG-Union,0.0
dataset_style,2,pancreas_080,OAKG,1.0
dataset_style,2,pancreas_080,OAKG-Union,0.0
dataset_style,2,pancreas_081,OAKG,1.0
dataset_style,2,pancreas_081,OAKG-Union,0.0
dataset_style,2,pancreas_084,OAKG,1.0
dataset_style,2,pancreas_084,OAKG-Union,0.0
dataset_style,2,pancreas_086,OAKG,1.0
dataset_style,2,pancreas_086,OAKG-Union,0.0
dataset_style,2,pancreas_089,OAKG,1.0
dataset_style,2,pancreas_089,OAKG-Union,0.0
dataset_style,2,pancreas_091,OAKG,0.6916772184127179
dataset_style,2,pancreas_091,OAKG-Union,0.0
dataset_style,2,pancreas_092,OAKG,1.0
dataset_style,2,pancreas_092,OAKG-Union,0.0
dataset_style,2,pancreas_094,OAKG,1.0
dataset_style,2,pancreas_094,OAKG-Union,0.0
dataset_style,2,pancreas_104,OAKG,1.0
