Epoch,TrLoss,VaLoss,TrDice,VaDice,TrIoU,VaIoU
18,0.12394920135118875,0.12507933591093337,0.8812945014741047,0.8823716157958621,0.7895514842975571,0.7904907181149438
19,0.11796224839895604,0.12848604967196783,0.8863382903208216,0.876938609849839,0.7974988762513701,0.7820162319001698
20,0.11468526195869388,0.12465674039863404,0.8887016568557325,0.8815658291180929,0.8008538208093988,0.7891602260725838
21,0.11317067425024796,0.1193677761725017,0.8897342229463968,0.8880554125422523,0.8026391878185501,0.7997397014072963
22,0.11264334904052407,0.12071470490523747,0.8895766329334442,0.8850580822853815,0.8028319840689739,0.7948399299666995
23,0.1107736808438617,0.12215112788336617,0.8928801356309868,0.8845516386486235,0.8077107244227306,0.793787365867978
24,0.10893527310655778,0.11546698567413148,0.8958591229944344,0.8908464227403913,0.8128060734415629,0.8039765443120684
25,0.10724895802068424,0.11722715269951593,0.8959915953946401,0.888536966982342,0.8131231794874352,0.8001932331493923
26,0.10214784485568483,0.1138983897510029,0.9016586710889656,0.8925770038650149,0.8216583994497736,0.8069562230791364
27,0.1060688601111073,0.11163501547915596,0.8941863620855722,0.8939028609366644,0.8104371353086218,0.8092355330785116
28,0.10383052466414779,0.11163899692751113,0.8999456978705992,0.8935019402276903,0.8192938436944801,0.808364865325746
29,0.09860836449696357,0.11190363906678699,0.9037897367793394,0.8945135218756539,0.8255849204149591,0.809893304393405
30,0.10154050449470439,0.10953583923124131,0.9012473713920777,0.8960009784925551,0.8212834435055055,0.8127392047927493
31,0.09632821872561093,0.10795802019891285,0.9047704019460333,0.8974747686159044,0.827516722750951,0.8148097736494881
32,0.0965657143528203,0.10654518079190027,0.9066617158522089,0.8981407824016753,0.8303049888955542,0.8161369817597526
33,0.09599031169102135,0.10828444077855065,0.9068556524902941,0.8975772942815509,0.8305369719683405,0.8150550779842195
34,0.09415601885103318,0.10497140707004637,0.9076074706502708,0.900303772517613,0.8319047678665943,0.8195158385095143
35,0.09404701701399074,0.10886180046058837,0.9082180986921471,0.8958105075927008,0.833163019763418,0.8122165572075617
36,0.09388307767011315,0.10318401668752943,0.9085481127342546,0.9015277113233294,0.8332243827452143,0.8215667009353638
37,0.08815662726670144,0.10444940342789605,0.9153053344014179,0.9000936292466664,0.8445083542042467,0.8194615982827687
38,0.09242322711072054,0.10250790115623247,0.9081878453852182,0.9034941792488098,0.8331837593072868,0.8249462388810658
39,0.08981816616492817,0.10311156724180494,0.9124873118946352,0.9021228551864624,0.8401410306792662,0.8225368346486773
40,0.08628594731710043,0.10714659768910635,0.9172626956399664,0.8988503019014994,0.8478564857000328,0.8170255848339626
41,0.08631461434604892,0.10294690870103382,0.9139558762671,0.9028469976924715,0.8427592727793268,0.823712096327827
42,0.08581427812396762,0.10009409735600154,0.91782439329538,0.9049943827447438,0.8487288750797869,0.827271356469109
43,0.08675091605947678,0.10563178679772786,0.9138771651020969,0.9013353472664243,0.8424765341971294,0.8212066264379592
44,0.0843403410301151,0.10295725542874563,0.9165048890085106,0.9034412162644523,0.8466598545930472,0.8243540497053237
45,0.08566047677613166,0.1031457054473105,0.9162448536918824,0.9029584413483029,0.8463733849755253,0.8238800451869056
46,0.08282345578253987,0.10400550954398655,0.9197278611631279,0.9007182433491662,0.8519418530435448,0.8203134252911523
47,0.08310309297079782,0.09963604240190416,0.9186875866838249,0.904418579169682,0.8503809420459242,0.8263852624666124
48,0.08081455524247813,0.10004965783584685,0.9195266186472881,0.9040418749763852,0.8519786222871527,0.825677888734
49,0.08264615115182228,0.09932225020158858,0.919916570186615,0.9067702066330683,0.8525796406958477,0.8305045025689262
50,0.07972420527633414,0.09841233420939673,0.9232363140726664,0.9079541592370897,0.8580250772367041,0.8322723365965343
51,0.08104787603110435,0.10172310152224132,0.9206020340143916,0.9034610191980997,0.8536937032119337,0.824644250529153
52,0.07824434701308429,0.10056462351764951,0.9235823524285511,0.9027367120697385,0.8587942360395409,0.8236319507871356
53,0.07741046400673418,0.10038638079450243,0.9239584275756973,0.9037581795737857,0.8594215939562004,0.8253360589345297
54,0.08159311495003212,0.09960455092645827,0.9203586481421827,0.9062615576244536,0.8534699757415128,0.8294377099900019
55,0.07952503224902124,0.09742005435483796,0.9215857336320072,0.9081392061142695,0.8554657370929258,0.8326270438375927
56,0.07701764031347022,0.09767861238547734,0.9247528799327023,0.9073736185119265,0.8607818340680685,0.8314192777588254
57,0.07654040533465793,0.10079343971751985,0.9257356054093464,0.9042430037543887,0.8624433476522745,0.8265716121310279
58,0.07465990150280027,0.10012075109850793,0.9263909258038164,0.9064969136601403,0.8635064316801278,0.8299160911923363
59,0.07383850892354925,0.09719340538694746,0.926946283104908,0.9085740730876014,0.8646191818168364,0.8333232374418349
60,0.07673840296555715,0.09532303150211062,0.9236564718815218,0.9091691289629255,0.8589364354868969,0.8343777145658221
61,0.07421016704335988,0.09712539790641694,0.9266990319073919,0.9088384764535087,0.8640649903969593,0.8337651320866176
62,0.07495223777929702,0.09385596943043527,0.9272837186434183,0.9111230032784599,0.86519939605012,0.8376205109414601
63,0.07304123129291706,0.09752733526485306,0.9280983162931649,0.9078951165789649,0.8663633067205728,0.8320529375757489
64,0.07245402374719999,0.09712094724887893,0.9291475720434303,0.9071979778153556,0.8682672442441963,0.8310875779106504
65,0.07218110021652586,0.09483420777888525,0.9275906990809613,0.9104575770241874,0.865916362727981,0.8364354769388834
66,0.07043905610061553,0.09546807461551257,0.930929806577154,0.9097193110556829,0.871263026832098,0.835339625676473
67,0.07004943231951041,0.09802849484341485,0.9296406310006796,0.9081353772254217,0.8694665306303875,0.8325208368755522
68,0.06995334395443101,0.09689598317657198,0.9318354639662317,0.9077441919417608,0.8727988202169717,0.8319952885309855
69,0.0714304540979575,0.09286479740625336,0.929105049515345,0.9132776629357111,0.8682990440403122,0.8413253426551819
70,0.07004902778889041,0.09952045657805034,0.9310587544039072,0.9059344586871919,0.8715719763773033,0.8289864489010402
71,0.07117250961173012,0.0921995100520906,0.9297123418514988,0.9135199189186096,0.8692101624356695,0.8417964237076896
72,0.06893307980464165,0.09351672374066852,0.931779091616711,0.9119244444937933,0.8727586021624416,0.8390312563805353
73,0.06814028211611223,0.09277070366910525,0.9326346372983542,0.9117894286201114,0.8744265598705016,0.8389024251983279
74,0.06596843777112214,0.09459146928219568,0.9346399795578186,0.9105855794180007,0.8778005403926573,0.8365914793241591
75,0.06534350086676788,0.09141168938506217,0.9356658153505211,0.9144045824096316,0.8796490236937281,0.8430853911808559
76,0.06612926267132342,0.09254282961289088,0.9346198238522173,0.9127119268689837,0.8777858162500772,0.8404321273167928
77,0.0671272435147001,0.09642517673117774,0.9339220947529896,0.9097262251944769,0.8766146330948336,0.8352265357971191
78,0.0670520592795079,0.09267932602337428,0.9343803826584873,0.9129800001780192,0.8773425426109728,0.8405699304171971
79,0.06831537994993739,0.09009302478461038,0.933372656264937,0.9151762496857416,0.8756969729101801,0.8444734300885882
80,0.06515668514352965,0.09057014932235082,0.9344905266560704,0.9138098330724806,0.8776055657001863,0.8420061752909705
81,0.06472220666796329,0.09085193063531603,0.9357937789825072,0.9142186187562489,0.8799250466995928,0.842775991984776
82,0.06468244455754757,0.09333513091717448,0.9347880601164806,0.9123038848241171,0.8781946276325777,0.8396629293759664
83,0.0633782831031874,0.0916857538478715,0.9378763850194862,0.9135921540714446,0.883440105670906,0.841725142229171
84,0.06425448197377734,0.09299323938432194,0.9364945935197624,0.9132296215920221,0.881216080791979,0.8410104569934663
85,0.06321385732840702,0.08909930572623298,0.9380748720772295,0.9167303953851972,0.8837849530110876,0.8470641346204848
86,0.061383680227291154,0.09517611811558406,0.9392827199884208,0.9108052367255801,0.8859662277152739,0.8372446979795184
87,0.06212803150291543,0.09062085300683975,0.9393211782696735,0.9147328251884097,0.8860914574330112,0.843660573164622
88,0.06420274749847062,0.09353393404966309,0.9370371613157801,0.9098079828988939,0.8819138296397335,0.835426410039266
89,0.061898064137582316,0.09112168759817169,0.9381038090550756,0.9152349489075797,0.8839133776814104,0.844359488714309
90,0.0625831106879625,0.09338827697294098,0.9376086413142193,0.9107758544740223,0.883036758167198,0.8371356072879973
91,0.06286549289901573,0.09150218892665136,0.9378071125731411,0.9142822169122242,0.8834308112960264,0.8431547482808431
92,0.060801476531897686,0.09041919665677207,0.9398570416203464,0.9150682460694086,0.8870983493615345,0.8442944373403277
93,0.06060828775706061,0.08746074601298287,0.9401044001780361,0.9178080019496736,0.8874384014003248,0.8490206315403893
94,0.059550876403788484,0.0884125308976287,0.9414089433400028,0.9174490854853675,0.8897177857088755,0.8482918313571385
95,0.05918360203055732,0.09106038652715229,0.9415070511490465,0.9152101136389232,0.8898874456623951,0.8445322400047666
